id_themoviedb,id_imdb,title,original_title,description,dt_launch,original_language,media_type,poster_url,popularity,vote_average,vote_count,adult
7278,tt1073498,Espartalhões,Meet the Spartans,"Os mesmo criadores de Deu a Louca em Hollywood e da série Todo Mundo em Pânico voltam com mais uma comédia paródica, agora tendo como fonte principal das piadas o épico 300. Xerxes, por exemplo, que no original era o sarado Rodrigo Santoro, aqui é o pançudo Ken Davitian (o companheiro de viagem de Borat). Além de 300, no entanto, a história arruma espaço para brincar com outros títulos conhecidos, como a série de TV O Aprendiz e os filmes Pequena Miss Sunshine, Homem-Aranha 3 e Happy Feet.",2008-01-24,en,movie,https://image.tmdb.org/t/p/w500/3wvTTv6J4R53kGKP1Tj6IMcxnl.jpg,3.4698,4.096,1755,False
11529,tt0256415,Doce Lar,Sweet Home Alabama,"Decidida a fugir de Jake (Josh Lucas), seu marido, Melanie (Reese Whiterspoon) deixa o Alabama e passa a viver secretamente em Nova York. Lá ela conhece Andrew (Patrick Dempsey), filho da atual prefeita Kate Hennings (Candice Bergen), com quem começa a namorar. Tudo corre bem na vida de Melanie, até que Andrew decide pedi-la em casamento. Ela aceita o pedido, mas precisa retornar ao Alabama o mais rápido possível para conseguir o divórcio com seu atual marido. Mas ao voltar Melanie precisará mais uma vez confrontar seu passado, do qual buscava tanto fugir.",2002-09-26,en,movie,https://image.tmdb.org/t/p/w500/gH9GG6BPYzwhqyKqg5YagynO2n8.jpg,3.1058,6.406,1589,False
383709,tt5208216,Sem Fôlego,Wonderstruck,"A história de um jovem no Centro-Oeste é contada simultaneamente com um conto sobre uma jovem em Nova York há cinquenta anos, já que ambos buscam a mesma conexão misteriosa.",2017-10-13,en,movie,https://image.tmdb.org/t/p/w500/OhFCVQuDOth6iHUm8CsQySbyZm.jpg,2.3328,6.056,413,False
1093402,tt27977862,Last Days,Last Days,,2025-10-24,en,movie,https://image.tmdb.org/t/p/w500/tBIH0g93N1uLJRK0jZh4LdaUA0R.jpg,0.4946,0.0,0,False
11457,tt0264796,Tempo de Recomeçar,Life as a House,"George Monroe (Kevin Kline) é um arquiteto de meia idade que descobre repentinamente que está com câncer e tem pouco tempo de vida. Ele então decide aproveitar o tempo que lhe resta para se aproximar de Sam (Hayden Christensen), seu filho problemático e rebelde, bem como fazer as pazes com Robin (Kristin Scott Thomas), sua ex-esposa. Ao mesmo tempo, George decide por construir uma casa, na intenção de deixá-la como herança para Sam.",2001-10-25,en,movie,https://image.tmdb.org/t/p/w500/nBHQWcCdLiSASxQElCR4Sc461nj.jpg,1.7927,7.1,427,False
1241674,tt14827150,O Último Mergulho,The Last Breath,"Um grupo de antigos amigos de faculdade se reúne em uma viagem de mergulho no Caribe explorando os destroços de um navio da Segunda Guerra Mundial. Eles ficam presos em um labirinto submarino de metal enferrujado, cercados por tubarões-brancos.",2024-06-28,en,movie,https://image.tmdb.org/t/p/w500/5DDkYPtk1aX9fmP4PKN5ko3hymy.jpg,2.4285,6.0,130,False
565340,tt7983890,Ms. Purple,Ms. Purple,,2019-09-06,en,movie,https://image.tmdb.org/t/p/w500/4Bdpl2i0nx1sgYCahwh4xeG21t0.jpg,1.7273,6.2,14,False
295886,tt3262990,Amor de Irmão,Brotherly Love,"Situado no famoso cenário Overbrook High School da Filadélfia, nós acompanhamos a vida do jogador de basquete número um no colegial Sergio Taylor e como ele lida com as primeiras pressões da fama da capa e com seus problemas pessoais. Juntamente com mais problemas vindos com June (Cory Hardrict) e sua irmã Jackie (Keke Palmer).",2015-04-24,en,movie,https://image.tmdb.org/t/p/w500/iFxx3dNRjElWj87G0GHvzEDBDJx.jpg,0.6158,7.0,84,False
98566,tt1291150,As Tartarugas Ninja,Teenage Mutant Ninja Turtles,"Afetados por uma substância radioativa, um grupo de tartarugas cresce anormalmente, ganha força e conhecimento. Vivendo nos esgotos de Manhattan, quatro jovens tartarugas, treinadas na arte de kung-fu, Leonardo, Rafael, Michelangelo e Donatello, junto com seu sensei, Mestre Splinter, tem que enfrentar o mal que habita cidade.",2014-08-07,en,movie,https://image.tmdb.org/t/p/w500/udkk1VQY9wgarV7xZ9qcraa7Qsd.jpg,10.4573,5.922,6957,False
2575,tt0236784,O Alfaiate do Panamá,The Tailor of Panama,"Um mulherengo agente britânico é mandado ao Panamá para descobrir os planos do presidente em relação ao Canal do Panamá. Em troca de uma alta soma, o endividado alfaiate que veste os poderosos vira informante. Mas, como nada acontece, passa a inventar conspirações e deixa o país à beira da guerra.",2001-02-11,en,movie,https://image.tmdb.org/t/p/w500/7nYuxlBcdMluQuRKWTeUiIhs4bI.jpg,4.5192,6.038,508,False
515454,tt7026488,Não Feche os Olhos,Come True,Uma adolescente fugida de casa toma parte num estudo do sono que se torna uma terrível descida às profundezas de sua mente e um exame assustador do poder dos sonhos.,2020-09-24,en,movie,https://image.tmdb.org/t/p/w500/k2rDGHK5qDTemDare180EJxspe5.jpg,0.9418,5.938,292,False
829051,tt8373206,Meu Pai é um Perigo,About My Father,"Uma comédia inspirada na vida do humorista Sebastian Maniscalco, um dos mais conceituados comediantes americano, focada na relação entre pai e filho. Humor e muito amor, vão brindar este fim-de-semana de férias.",2023-05-25,en,movie,https://image.tmdb.org/t/p/w500/oCB2aFP9EpRU92UEb0iMqfOGLe3.jpg,1.8575,6.069,361,False
13771,tt0489327,Vênus,Venus,"Uma paixão que transcende gerações..... Maurice (Peter O´Toole) e Ia (Leslie Phillips) são velhos amigos, atores ingleses veteranos que nunca tiveram sua grande chance. Agora em seus anos dourados, continuam a trabalhar - Maurice por exemplo, interpreta um paciente moribundo em uma série de televisão. Mas suas rotinas confortáveis e os cafés-da-manhã no lugar favorito, são interrompidos pela chegada da sobrinha-neta de Ian, Jessie ( Jodie Whittaker), do interior. Ela acaba com a paciência do avô rapidamente, mas Maurice se simpatiza com a garota e a leva para conhecer os atrativos culturais de Londres. Conforme Maurice tenta transmitir a Jessie as vantagens da experiência, ele se surpreende, descobrindo como conhece pouco a si mesmo, agora que sua vida está chegando perto do final.",2006-09-02,en,movie,https://image.tmdb.org/t/p/w500/pY1B5ipgUkxtBN3fkJWuKAeFL2G.jpg,1.3234,6.6,147,False
291584,tt0348354,Wasabi Tuna,Wasabi Tuna,,2003-08-20,en,movie,https://image.tmdb.org/t/p/w500/vcAqAQ0VVCggJiyTo4dPxjyUjzo.jpg,0.4261,1.0,1,False
115348,tt1413495,Conexão Perigosa,Paranoia,"Adam Cassidy (Liam Hemsworth) é um ambicioso funcionário junior que não vê a hora de subir de posição dentro da empresa em que trabalha, a gigantesca Wyatt Corporation. Entretanto, após cometer um erro que custou bastante caro à empresa, Adam entra na lista negra de Nicholas Wyatt (Gary Oldman), o CEO da corporação. Para compensar o problema causado, Nicholas chantageia Adam de forma que ele seja empregado na maior concorrente da empresa, comandada por Jock Hoddard (Harrison Ford), o antigo mentor de Wyatt. A tarefa de Adam é que ele seja um espião dentro da empresa de Hoddard, passando a Wyatt todas as informações internas que julgue interessantes. Sem saída, Adam aceita a tarefa.",2013-08-14,en,movie,https://image.tmdb.org/t/p/w500/q4EsAk0IeIaNe9tpGPCe86t3YZ7.jpg,2.5075,5.737,871,False
77283,tt0276276,Lawless Heart,Lawless Heart,,2002-06-28,en,movie,https://image.tmdb.org/t/p/w500/afW2tM8Gw7BTfIIfj4AcXydNhu6.jpg,1.9076,5.1,16,False
82620,tt1860355,Invictos,Undefeated,Conheça a inspiradora história da equipe de futebol americano colegial e de seus esforços heroicos para alcançar pela primeira vez as finais do campeonato.,2011-12-12,en,movie,https://image.tmdb.org/t/p/w500/8MF2TC6s9Q6onyWgVWJ9YC689oc.jpg,0.7396,7.4,79,False
290762,tt2245003,Já Estou Com Saudades,Miss You Already,"Jess (Drew Barrymore) e Milly (Toni Collette) são melhores amigas desde a infância. Enquanto Milly se casou, teve dois filhos e construiu uma carreira de sucesso, Jess decidiu levar uma vida pacata ao lado do marido Jago (Paddy Considine). Após se submeter a um tratamento, Jess enfim consegue engravidar. Mas a notícia vem justamente quando Milly descobre ter câncer de mama e precisa passar por quimioterapia, o que necessitará do apoio não apenas da amiga, mas de toda a família.",2015-09-12,en,movie,https://image.tmdb.org/t/p/w500/6VaXmG0K8evOJ09vRevT7Aj16jY.jpg,0.9915,7.384,676,False
31967,tt1401113,Inferno de Dante: Uma Animação Épica,Dante's Inferno: An Animated Epic,"Limbo, Luxúria, Gula, Avareza, Ira, Heresia, Violência, Fraude e Traição! Estes são os 9 Círculos do Inferno que ficaram famosos por meio da célebre obra-prima A Divina Comédia, de Dante. O filme é uma animação épica que vai levar você em uma viagem tortuosa pelo Inferno, à medida em que Dante enfrenta as forças do mal, matando demônios e monstros criados por uma imaginação extraordinária, tudo para salvar sua amada Beatriz das garras do mestre do Inferno: Lúcifer.",2010-02-09,en,movie,https://image.tmdb.org/t/p/w500/wXpkWgpwkMsTkpPqaPObDSkiQcT.jpg,1.8716,7.0,538,False
27989,tt1133993,Armadilhas do Amor,Serious Moonlight,"Louise é uma consagrada advogada de Manhattan que não vê a hora de passar o fim de semana ao lado de Ian, com quem vive há 13 anos. Na casa de campo ela é recebida com um buquê de rosas, mas acaba descobrindo que as flores foram encomendadas para a amante do maridão, Sara, muito mais jovem do que ela. Em segredo, ele já começou o processo de separação da mulher. Enfurecida e não se conformando com a notícia, Louise resolve manter Ian em cativeiro. Ela se recusa a liberá-lo enquanto ele não voltar a pensar no casamento. O filme é muito mais do que uma divertida guerra dos sexos. É uma batalha entre pessoas que pensam diferente.",2009-12-04,en,movie,https://image.tmdb.org/t/p/w500/pKgnYSICKWENvIr6tZ3gc8h8Y59.jpg,1.6624,5.0,160,False
24418,tt0450405,Circo dos Horrores - Aprendiz de Vampiro,Cirque du Freak: The Vampire's Assistant,"Darren, de 16 anos, era igual aos outros miúdos do seu bairro suburbano. Saía com os amigos, tinha boas notas na escola e raramente arranjava problemas. Mas quando ele e o seu melhor amigo descobrem um Circo dos Horrores ambulante, as coisas começam a mudar para Darren. É nesse preciso momento que um vampiro chamado Larten Crepsley o transforma em algo, bem sedento de sangue. O novo morto-vivo irá juntar-se ao Circo dos Horrores, um espectáculo ambulante cheio de criaturas monstruosas, desde um miúdo-cobra e um lobisomen, a uma mulher de barbas ou um apresentador gigante. Enquanto Darren vai descobrindo os seus poderes neste mundo sombrio, ele torna-se numa precioso peão entre vampiros e os seus mortíferos antagonistas. E na luta pela sobrevivência, tentará impedir que seja destruído aquilo que resta da sua humanidade.",2009-10-23,en,movie,https://image.tmdb.org/t/p/w500/axRtGR62F8EpQkwTA35LxexVD9T.jpg,2.1213,5.851,1127,False
54524,tt1339161,O Ladrão,Der Räuber,"Esta é a história real de um homem peculiar, Johann Rettenberger, um corredor austríaco, atleta especialista em maratonas e que desenvolveu uma habilidade única de roubar bancos, combinando a máscara de Ronald Reagan que utilizava nos crimes, sua inteligência e sua velocidade ímpar, que o tornou capaz de escapar da polícia, um caso que se tornou a maior perseguição da história da Áustria no pós-guerra.",2010-02-26,de,movie,https://image.tmdb.org/t/p/w500/wxJ579nYUXzy9WeI13hIPld8tDs.jpg,1.3488,6.5,94,False
373355,tt5278868,The Lovers and the Despot,The Lovers and the Despot,,2016-09-22,en,movie,https://image.tmdb.org/t/p/w500/sHrGyxpPL6rsJpPY9qz7GZ3qjqA.jpg,1.7547,6.883,30,False
306947,tt2400463,O Convite,The Invitation,"Uma tragédia abala o casal formado por Will e Eden. Eles perdem o filho pequeno e, desolada, Eden vai embora sem dar notícias. Dois anos mais tarde, ela volta a procurar o marido, acompanhada de outro homem, e totalmente diferente de como era antes. Durante um jantar, com Will, Eden e o novo companheiro de sua esposa, Will começa a suspeitar que os visitantes têm planos sinistros contra ele.",2016-04-08,en,movie,https://image.tmdb.org/t/p/w500/rv2DPFutyCJeSvVPUHI0RZlB3NZ.jpg,2.9569,6.43,2700,False
87434,tt2099788,Welcome to Pine Hill,Welcome to Pine Hill,,2012-03-01,en,movie,https://image.tmdb.org/t/p/w500/v9evIoJqe0MAUSVcVfEyaKaEyrg.jpg,0.1465,5.9,9,False
1124620,tt27714946,O Macaco,The Monkey,"Dois irmãos gêmeos encontram um macaco de brinquedo que pertenceu ao seu pai. Quando percebem coisas sinistras acontecendo à sua volta, os dois se desfazem do boneco e seguem com suas vidas. Após anos afastados, eventos terríveis começam a se desdobrar e os irmãos precisam se reunir para destruir o brinquedo antes que todos que amam morram.",2025-02-14,en,movie,https://image.tmdb.org/t/p/w500/2jME1L29XGE3T4f0zUHgpiKsPrV.jpg,15.8083,5.995,912,False
60534,tt1361835,O Silêncio,Das letzte Schweigen,"Sinikka, uma criança de 13 anos desaparece em uma noite quente de verão. Sua bicicleta é encontrada no local exato onde uma outra garota foi morta há 23 anos. O presente dramático força os envolvidos no caso original a confrontar seu passado.",2010-08-13,de,movie,https://image.tmdb.org/t/p/w500/6G7HtcxE2GHzBnwzdnYkAaPjHpU.jpg,2.6933,6.585,142,False
857800,tt10365912,Becoming Led Zeppelin,Becoming Led Zeppelin,"Becoming Led Zeppelin explora as origens deste grupo icônico e sua ascensão meteórica em apenas um ano contra todas as probabilidades.  Alimentado por filmagens, performances e músicas inspiradoras, psicodélicas e nunca antes vistas, a odisseia cinematográfica experimental de Bernard MacMahon explora a história de origem criativa, musical e pessoal do Led Zeppelin. O filme é contado nas próprias palavras do Led Zeppelin e é o primeiro filme oficialmente sancionado sobre o grupo.",2025-02-05,en,movie,https://image.tmdb.org/t/p/w500/cAxteOtjaeQN045qNNbSEwu78c4.jpg,1.8815,7.191,76,False
653643,tt10126434,Me Assuste,Scare Me,"Quando dois estranhos – Fred, um aspirante a escritor e Fanny – uma autora de sucesso, ficam presos em uma cabana durante um apagão, eles competem para descobrir quem conta a história mais assustadora.",2020-01-24,en,movie,https://image.tmdb.org/t/p/w500/8X6ODeD0LxeYv4ckIgr6YdmcOb3.jpg,0.6687,5.9,120,False
1428,tt0285823,Era Uma vez no México,Once Upon a Time in Mexico,"O barão das drogas Barillo está planejando assassinar o presidente do México e tomar o poder. O corrupto agente da CIA Sands recruta o músico El Mariachi para deter os planos do criminoso. Mariachi estava aposentado desde a morte de sua esposa e filha e não quer mais matar, mas ele pode não ter escolha.",2003-09-11,en,movie,https://image.tmdb.org/t/p/w500/cdSWDmDD7VVuBKlEar7H8abN1Ox.jpg,3.7636,6.304,2261,False
7972,tt0292963,Antes Que o Diabo Saiba Que Você Está Morto,Before the Devil Knows You're Dead,Andy e seu irmão mais novo Hank estão com problemas financeiros. Eles organizam um assalto a uma pequena joalheria para para saírem dessa situação de forma rápida e sem causar vítimas. O crime perfeito começa a dar errado quando descobrem que a loja pertence aos seus pais.,2007-09-26,en,movie,https://image.tmdb.org/t/p/w500/d2RmQ42oT7sGKDu4wU1Hvx9maSb.jpg,2.3713,7.1,1594,False
231204,tt0194410,The Stray,The Stray,"Afetada pela morte do pai, uma mulher atropela um vagabundo sem querer. Ela o leva para casa a fim de ajuda-lo a se recuperar e acaba se apaixonando por ele. Os dois começam um romance, mas rapidamente ela descobre que ele esconde um enorme segredo.",2000-06-24,en,movie,https://image.tmdb.org/t/p/w500/dsSmQC4iimhUZKLSlm3oP0BxjOG.jpg,2.6933,4.1,10,False
21508,tt1157720,Venho de um Avião que Caiu nas Montanhas,Stranded: I've Come from a Plane That Crashed on the Mountains,"A história, contada pelos sobreviventes, de um grupo de jovens, membros de um time de rúgbi uruguaio, que conseguiu sobreviver por 72 dias, a uma altitude de quase 4.000 metros, no coração da Cordilheira dos Andes, depois que seu avião, a caminho do Chile, caiu em 13 de outubro de 1972.",2008-10-22,es,movie,https://image.tmdb.org/t/p/w500/fCsSLQnhFJIxTfmd5nxTLzoGLKK.jpg,0.5223,8.107,28,False
1777,tt0361596,Fahrenheit 11 de Setembro,Fahrenheit 9/11,"O diretor Michael Moore investiga como os Estados Unidos se tornaram alvo de terroristas, a partir dos eventos ocorridos no atentado de 11 de setembro de 2001. Os paralelos entre as duas gerações da família Bush que já comandaram o país e ainda as relações entre o atual Presidente americano, George W. Bush, e Osama Bin Laden.",2004-06-25,en,movie,https://image.tmdb.org/t/p/w500/45lmWuZxwVs4ftEjFHUfPpAXw9t.jpg,1.7058,7.088,1452,False
49446,tt1249443,You Wont Miss Me,You Wont Miss Me,,2009-01-16,en,movie,https://image.tmdb.org/t/p/w500/tRT9203rHo3DyLuKWXZFKroESBX.jpg,0.2438,5.2,12,False
31896,tt1185242,O Amor em Êxtase,Finding Bliss,"Depois de tentar muitas vezes um emprego em um grande estúdio de cinema, Jody sente-se impotente e com uma pilha de contas para pagar. É neste momento que surge a chance de trabalhar numa produtora de filmes adultos! Sem deixar o sonho broxar, Jody topa o desafio e ao mesmo tempo dá um jeito de usar os instrumentos da produtora para fazer o tão sonhado filme de amor. Tudo corre bem até ela encarar o durão diretor de filmes adultos Jeff.",2009-01-18,en,movie,https://image.tmdb.org/t/p/w500/ffDik00WmgHWVyMB1dVCXd08ZPH.jpg,1.5533,4.79,69,False
597156,tt10199914,The Boys in the Band,The Boys in the Band,"Durante uma festa de aniversário em 1968, um convidado surpresa e uma brincadeira regada a álcool fazem 7 amigos gays refletirem sobre verdades e sentimentos escondidos.",2020-09-30,en,movie,https://image.tmdb.org/t/p/w500/Apxd58GWNjCkZ0DHEmKSPApqlfW.jpg,1.4049,6.815,438,False
117584,tt0413018,Mur,Mur,,2004-05-17,fr,movie,,0.0588,5.6,6,False
603119,tt7149730,Caça Mortal,The Silencing,Um caçador aposentado vive isolado em um santuário de vida selvagem se envolve em um jogo mortal de gato e rato quando ele e o xerife local partem para rastrear um assassino cruel que pode ter sequestrado sua filha anos atrás.,2020-07-18,en,movie,https://image.tmdb.org/t/p/w500/9576v4UKklGhdEs4Sr6xiIloOO7.jpg,3.9165,6.44,723,False
1622,tt0415932,Lemming,Lemming,,2005-05-11,fr,movie,https://image.tmdb.org/t/p/w500/oeNPyQRhpnaa4dMyt2lNMQNPv75.jpg,1.4458,6.636,125,False
13168,tt0780608,Smiley Face: Louca de Dar Nó,Smiley Face,Uma atriz batalhadora vive uma série de contratempos engraçados em um dia atarefado na cidade de Los Angeles após comer os bolinhos de maconha de seu colega de quarto. O que ela não esperava é que seu relaxamento logo se torna uma alucinação pesada da qual ela não consegue se livrar.,2007-11-16,en,movie,https://image.tmdb.org/t/p/w500/53TQ0i00SRnNiVWeU4EsFLNN51I.jpg,1.5578,6.0,295,False
184530,tt0362174,Rota de Um Destino,Spin,"Filme de drama americano de 2003 estrelado por Ryan Merriman, Stanley Tucci, Dana Delany, Paula Garcés e Rubén Blades. Foi lançado no Cannes Film Market em 17 de maio de 2004 e foi lançado nos Estados Unidos em 15 de outubro de 2004. Spin foi adaptado de um romance de Donald Everett Axinn.",2003-10-23,en,movie,https://image.tmdb.org/t/p/w500/amhOjpKgJj2pYSQCtRUzUSJfunh.jpg,1.9687,6.0,13,False
338766,tt2582782,A Qualquer Custo,Hell or High Water,"Quando a fazenda da família é penhorada pelo banco no Oeste do Texas, dois irmãos, um ex-presidiário e um pai divorciado com dois filhos, decidem assaltar algumas agências para se restabelecerem financeiramente. No entanto, a dupla cruza com um delegado, prestes a se aposentar, que fará de tudo para impedi-los e fechar com chave de ouro a sua carreira.",2016-08-11,en,movie,https://image.tmdb.org/t/p/w500/fz3RPQPquiyb4xi0isCIf6lIx7F.jpg,3.0324,7.302,4618,False
136347,tt1071832,Stolen,Stolen,,2006-04-21,en,movie,https://image.tmdb.org/t/p/w500/vMjszyXPSynd5vFYJLStguiWhh2.jpg,0.209,7.4,5,False
1422600,tt35521365,Strange Journey: The Story of Rocky Horror,Strange Journey: The Story of Rocky Horror,,2025-09-26,en,movie,https://image.tmdb.org/t/p/w500/s21Flk5vq0BsXShLhUEHlzRj9ex.jpg,3.0608,0.0,0,False
599377,tt10272534,Lux Æterna,Lux Æterna,"Preparando-se para a realização de um filme, Béatrice Dalle conversa com sua estrela, Charlotte Gainsbourg, sobre as dificuldades que já enfrentaram nos bastidores do cinema, como mulheres. O filme em produção, retrata simbolicamente o martírio medieval sofrido pelas bruxas, sendo inspirado por Dias de Ira, de Dreyer. No decorrer da filmagem, o caos se instala e todos perdem o controle ficcional, já não sendo possível discernir o que é realidade e representação.",2020-09-23,fr,movie,https://image.tmdb.org/t/p/w500/eAomuTmsdAnYbf2dubovqhctSYR.jpg,0.8018,6.089,248,False
19840,tt1032815,"Eu Te Amo, Beth Cooper","I Love You, Beth Cooper","Ao longo de quatro anos, Denis Cooverman nunca teve coragem de declarar seu amor por Beth Cooper, a garota mais popular da escola. No dia da formatura, ele faz o discurso da turma e manifesta seus sentimentos. Após a cerimônia, ela aceita o convite para ir a uma festa em sua casa, o que não agrada Kevin, seu ex-namorado. Kevin e seus amigos destroem tudo na casa de Denis e passam a persegui-lo. Beth e suas amigas ajudam Denis e ele enfim conhece a garota com quem sempre sonhou.",2009-07-10,en,movie,https://image.tmdb.org/t/p/w500/pzn7Dud5qTZitgd03XUTw0YB6Lp.jpg,2.6748,6.001,917,False
159717,tt0930057,Ever Again,Ever Again,,2006-12-08,en,movie,https://image.tmdb.org/t/p/w500/vUWeCd6URTNlXaMi55FRpBz4k7U.jpg,0.3518,4.0,2,False
557940,tt8976664,As Pílulas do meu Namorado,Las Pildoras de mi Novio,"Jess (Sandra Echeverría) é uma talentosa e poderosa executiva de marketing que se apaixona por Hank (Jaime Camil), um charmoso dono de uma loja de colchões que ela encontra enquanto compra um novo colchão. Quando os dois vão em uma viagem surpresa para um resort na ilha, Hank se esquece de trazer o remédio que ele toma para uma série de distúrbios, o que significa que ele não é mais capaz de controlar seus vários sintomas.",2020-02-14,es,movie,https://image.tmdb.org/t/p/w500/xrlYLRoEtJb8FGKaoePPQHrWIHt.jpg,0.7566,7.1,287,False
13279,tt0947802,O Vizinho,Lakeview Terrace,"Um policial nervoso, autoproclamado cão de guarda do seu bairro, fortemente desaprova o casal inter-racial que se mudou para a casa ao lado da sua. Ele se torna cada vez mais hostil em relação aos vizinhos inocentes e faz de tudo para expulsá-los. A situação muda quando o jovem casal decide lutar contra o policial.",2008-09-19,en,movie,https://image.tmdb.org/t/p/w500/lZyiwxD28MOLA1UiW4w30qzEfCw.jpg,2.6194,5.967,1094,False
4970,tt0348836,Na Companhia do Medo,Gothika,"Miranda Grey (Halle Berry) é uma conceituada psiquiatra criminal que, repentinamente, descobre estar internada na clínica para deficientes mentais em que trabalha. Miranda é acusada de ter assassinado seu marido, mas ela não se lembra de ter cometido o crime. Tentando recuperar sua memória, Miranda passa a desconfiar que esteja sendo usada por uma força sobrenatural, que esteja buscando vingança.",2003-11-21,en,movie,https://image.tmdb.org/t/p/w500/cwdbyY5y42LHxfXl8NcVq2gqv60.jpg,5.1246,6.117,2373,False
632357,tt9419056,Rogai por Nós,The Unholy,"Conheça Alice, uma jovem com deficiência auditiva que, após uma suposta visita da Virgem Maria, é inexplicavelmente capaz de ouvir, falar e curar os enfermos. À medida que a notícia se espalha e pessoas de perto e de longe se reúnem para testemunhar seus milagres, um jornalista decadente, que espera reviver sua carreira, visita a pequena cidade da Nova Inglaterra para investigar o fenômeno. Quando eventos terríveis começam a acontecer por toda parte, ele começa a questionar se esses fenômenos são obras da Virgem Maria ou algo muito mais sinistro.",2021-03-31,en,movie,https://image.tmdb.org/t/p/w500/zduyzcjyahZtP4fGZE6789h04IM.jpg,3.3845,6.577,2207,False
617762,tt10687506,A Vida Eletrizante de Louis Wain,The Electrical Life of Louis Wain,"Cinebiografia do artista inglês Louis Wain, que viveu entre 1860-1939 e é mais conhecido por seus desenhos, que consistentemente apresentavam gatos e gatinhos antropomorfizados de olhos grandes. Em seus últimos anos, ele pode ter sofrido de esquizofrenia (embora alguns especialistas contestem essa afirmação), o que, segundo alguns psiquiatras, pode ser visto em suas obras.",2021-10-21,en,movie,https://image.tmdb.org/t/p/w500/JKA0XRQCoglMhPVXJ1EBQtP2Se.jpg,1.6654,7.0,473,False
763329,tt13453006,Red Rocket,Red Rocket,"Mikey é um astro decadente de filmes adultos cuja carreira terminou. Enfrentando problemas financeiros em Los Angeles, ele decide rastejar de volta para sua pequena cidade natal, no Texas, para viver com a ex-esposa e a sogra. Quando essa família disfuncional parece estar fazendo as coisas funcionarem, Mikey conhece uma jovem chamada Strawberry trabalhando na caixa registradora de uma loja de donuts local e imagina que a garota pode ser a solução para seus problemas – e a volta por cima em sua carreira.",2021-12-10,en,movie,https://image.tmdb.org/t/p/w500/345gLhiNpItU1ICx8OxJQwjgPmH.jpg,2.4174,6.785,557,False
406992,tt1655461,Wild Oats,Wild Oats,,2016-09-22,en,movie,https://image.tmdb.org/t/p/w500/aRHfKgRaLmnWInSRsaPcx4bWEzR.jpg,2.0262,6.2,93,False
376562,tt3891218,Colliding Dreams,Colliding Dreams,,2015-01-22,en,movie,https://image.tmdb.org/t/p/w500/uw2p3GAnzcJnfGjCwiR8q65lAS0.jpg,0.8107,6.9,9,False
204372,tt0303396,Vagón fumador,Vagón fumador,,2002-06-12,es,movie,https://image.tmdb.org/t/p/w500/skOGatPYQ3esOKtSrzM47FRCqjl.jpg,0.2082,4.3,7,False
1036641,tt16409868,Maré Alta,High Tide,"Lourenço decide deixar sua família homofóbica e seu país para trás para se perder na meca queer de Provincetown, até que o intenso e inesperado romance com Maurice, que também se sente perdido na América de hoje, muda sua vida para sempre.",2024-10-18,en,movie,https://image.tmdb.org/t/p/w500/x4pnGhFCOcjSGNlGUHbb7PaVCDg.jpg,3.3425,6.222,9,False
41846,tt0293624,Super Sucker: Aspire Seu Mau Humor,Super Sucker,"Os vendedores de aspirador rivais, Fred Barlow e Winslow Schnaebelt, disputam por território e sobrevivência numa competição em que o vencedor “leva tudo”. Mas quando o eterno perdedor Fred Barlow reinventa o uso de uma peça antiga, ele e sua equipe incompetente viram o jogo e determinam o uso “não convencional” desta peça. O resultado não só muda suas vidas mas também como o da indústria de limpeza domiciliar para sempre.",2002-02-24,en,movie,https://image.tmdb.org/t/p/w500/n3AFiO9knNKhlDSWjJFezytz715.jpg,0.8649,5.3,10,False
59387,tt0289408,As Meninas Superpoderosas: O Filme,The Powerpuff Girls Movie,"Disposto a criar as garotas perfeitas, o Prof. Utônio utilizou em sua fórmula secreta ingredientes como açúcar, tempero e um ingrediente secreto chamado Elemento X. De suas experiências nasceram Docinho, Florzinha e Lindinha, as Meninas Superpoderosas, que passaram a dedicar suas vidas a proteger a cidade de Townsville dos vilões que a atormentam periodicamente.",2002-07-03,en,movie,https://image.tmdb.org/t/p/w500/qUW6cgfzc7Sg2WG337HENcELiF0.jpg,1.67,6.808,328,False
13653,tt0420509,Aura,El aura,"Em Buenos Aires, o taxidermista epilético Esteban Espinosa é um homem meticuloso que gosta de planejar o assalto perfeito. Quando sua esposa o deixa, ele aceita o convite de seu amigo Sontag para caçar em uma floresta. Eles alugam uma cabana de propriedade de Diana Dietrich e seu marido Carlos Dietrich, mas logo eles discutem e Sontag retorna a Buenos Aires. Esteban fica sozinho e enquanto caça um cervo, ele acidentalmente mata Dietrich perto de um galpão. Esteban abre o galpão e encontra um plano para o assalto de um caminhão blindado. Quando ele volta para a cabine, ele se depara com os criminosos Sosa e Montero que estão procurando Dietrich. Agora Esteban tem a chance de executar o crime perfeito com o qual sonhou.",2005-09-15,es,movie,https://image.tmdb.org/t/p/w500/vPYbGxToFp0B9oDvKz1uHMi99z2.jpg,2.0468,6.95,208,False
18848,tt0479074,The Inner Life of Martin Frost,The Inner Life of Martin Frost,,2007-10-11,en,movie,https://image.tmdb.org/t/p/w500/6EiVaqjB9QIsG0lbE8ARXvNrsIN.jpg,2.3049,4.469,16,False
