id_themoviedb,id_genre,media_type
95599,16,série
95599,10762,série
95599,10759,série
94515,10764,série
94515,35,série
110152,35,série
110152,18,série
14076,16,série
14076,35,série
14076,10762,série
2622,99,série
64122,10759,série
64122,10765,série
96176,10762,série
97441,10762,série
97441,35,série
97441,18,série
117648,10764,série
117648,35,série
96989,80,série
96989,18,série
4775,35,série
10548,10759,série
10548,16,série
10548,10751,série
10548,10765,série
10548,10762,série
218589,18,série
90795,18,série
90795,10759,série
95004,18,série
95004,10751,série
91267,18,série
91267,80,série
91267,9648,série
91267,35,série
90766,35,série
90766,10759,série
90766,18,série
3701,35,série
101359,10764,série
101359,99,série
108255,18,série
108255,35,série
5829,18,série
5829,10759,série
138089,35,série
103786,16,série
103786,35,série
103786,10751,série
108221,80,série
108221,18,série
119861,10765,série
106431,18,série
106431,9648,série
106431,10765,série
97333,16,série
97333,10765,série
97333,10759,série
113828,18,série
113828,10768,série
137164,16,série
137164,35,série
124834,18,série
92432,99,série
66676,80,série
66676,18,série
256849,16,série
256849,10762,série
95249,18,série
95249,9648,série
104068,80,série
104068,18,série
113477,35,série
91820,99,série
91820,10764,série
87778,35,série
87778,18,série
93219,99,série
118587,18,série
94611,99,série
99282,9648,série
99282,80,série
271504,,série
92649,16,série
92649,10765,série
92649,10762,série
3780,10764,série
94167,10759,série
94167,18,série
94167,10768,série
289892,16,série
289892,35,série
289892,18,série
289892,10765,série
91555,10759,série
91555,18,série
107484,35,série
112321,35,série
112321,9648,série
112321,18,série
106674,18,série
106674,10759,série
217700,18,série
99962,18,série
99962,9648,série
99962,80,série
99962,35,série
100963,35,série
100963,10762,série
100963,10751,série
99072,10759,série
99072,35,série
156812,35,série
156812,18,série
6850,35,série
6850,18,série
220004,18,série
97890,80,série
97890,18,série
17287,35,série
154167,35,série
77459,10765,série
77459,10759,série
77459,18,série
94686,35,série
94686,18,série
118663,10765,série
113246,18,série
113246,9648,série
108353,35,série
108353,10765,série
120403,,série
111263,18,série
6998,18,série
13050,10764,série
13050,10751,série
128591,18,série
105883,18,série
93288,35,série
110971,35,série
110971,99,série
204284,35,série
204284,99,série
93514,99,série
117581,35,série
117581,18,série
110126,16,série
110126,35,série
110126,10759,série
95170,35,série
95170,18,série
96658,10759,série
96658,10765,série
96658,16,série
108178,10767,série
95467,35,série
95467,18,série
108268,10764,série
126280,18,série
93911,18,série
93911,80,série
12939,18,série
12939,10764,série
12939,10767,série
100351,35,série
105041,35,série
92628,35,série
92628,18,série
17381,99,série
17381,10764,série
92824,35,série
92824,10751,série
12784,35,série
12784,10751,série
127635,16,série
127635,10762,série
14814,10764,série
92916,9648,série
96005,18,série
96005,80,série
98187,18,série
98187,9648,série
98187,10765,série
98923,35,série
102278,18,série
93192,99,série
8823,18,série
12786,9648,série
12786,18,série
93233,16,série
93233,10762,série
93233,10765,série
93233,10759,série
93811,10765,série
14432,10764,série
101531,35,série
99530,18,série
129680,9648,série
129680,18,série
14929,10751,série
14929,18,série
14929,35,série
121509,35,série
121509,10751,série
121509,18,série
253372,9648,série
253372,10765,série
116034,99,série
121710,18,série
121710,80,série
121710,9648,série
134050,18,série
100678,18,série
13008,10763,série
13008,35,série
105532,18,série
116761,18,série
98177,35,série
113627,35,série
97546,18,série
97546,35,série
109939,35,série
109939,10759,série
109939,18,série
93520,10762,série
93520,10765,série
93520,10759,série
99121,80,série
99121,18,série
99121,10759,série
129412,35,série
129412,10764,série
58777,10764,série
58777,99,série
100248,99,série
93825,35,série
16386,80,série
16386,18,série
7547,18,série
7482,18,série
7482,35,série
7482,10759,série
7482,80,série
93716,18,série
93716,10759,série
117488,18,série
117488,9648,série
99595,10764,série
14420,10764,série
94660,18,série
125952,18,série
15826,99,série
15826,35,série
93748,35,série
109957,10767,série
109957,35,série
111260,35,série
94647,99,série
95738,99,série
95428,18,série
98201,18,série
98201,9648,série
117327,35,série
117327,10759,série
117327,80,série
117327,18,série
125713,18,série
101255,35,série
94252,16,série
94252,35,série
94244,35,série
94244,10759,série
94244,18,série
109373,35,série
109373,18,série
117910,35,série
239946,80,série
239946,18,série
95356,99,série
7143,18,série
7143,9648,série
94605,16,série
94605,10765,série
94605,18,série
94605,10759,série
94617,18,série
116620,18,série
95121,35,série
130189,35,série
14466,10764,série
7486,10759,série
7486,35,série
7486,10751,série
102192,9648,série
95417,99,série
126301,18,série
7224,18,série
7224,10759,série
195819,35,série
7525,18,série
7525,9648,série
7525,80,série
7525,10765,série
106707,10765,série
106707,18,série
98888,10764,série
125282,80,série
125282,18,série
13796,18,série
95057,18,série
95057,10765,série
95715,10764,série
1705,10765,série
1705,18,série
1705,9648,série
94997,10765,série
94997,18,série
94997,10759,série
123925,18,série
123925,9648,série
102619,18,série
155772,35,série
134373,35,série
134373,18,série
218347,35,série
218347,18,série
14058,99,série
15147,10759,série
15147,18,série
15147,10765,série
15147,35,série
205272,18,série
111261,18,série
111261,80,série
153268,16,série
153268,10765,série
96716,10751,série
96716,18,série
96716,35,série
95205,80,série
95205,18,série
121460,35,série
121460,18,série
12551,10764,série
1409,80,série
1409,18,série
135934,16,série
135934,10765,série
112945,18,série
112945,9648,série
19889,16,série
19889,35,série
19889,10762,série
241269,10759,série
100383,10759,série
100383,18,série
100383,80,série
153282,18,série
121462,18,série
121462,10768,série
100333,18,série
100333,35,série
95157,99,série
95157,10764,série
14511,16,série
14511,10759,série
14511,10762,série
14511,10751,série
95396,18,série
95396,9648,série
95396,10765,série
119191,80,série
119191,18,série
95791,10764,série
261608,,série
15280,18,série
105125,10764,série
96723,99,série
96723,35,série
96723,10759,série
96372,16,série
96372,35,série
100575,18,série
116135,10759,série
116135,18,série
116135,10768,série
232423,35,série
95609,99,série
31356,35,série
31356,10762,série
19169,10759,série
19169,10765,série
19169,35,série
7714,35,série
14769,16,série
14769,35,série
15819,10765,série
15819,35,série
15819,10759,série
15819,18,série
6754,18,série
6754,35,série
7425,,série
96183,35,série
156822,18,série
129501,35,série
95837,18,série
95837,99,série
14956,10765,série
14956,10759,série
14956,18,série
110381,10764,série
7343,18,série
126027,35,série
203413,18,série
203413,35,série
203413,10765,série
94038,10764,série
212588,10759,série
212588,80,série
15768,35,série
4898,99,série
4898,10764,série
97198,80,série
97198,18,série
97198,35,série
9907,16,série
9907,35,série
9907,10762,série
137635,18,série
97401,99,série
112091,99,série
8509,18,série
198085,18,série
129502,35,série
96718,18,série
7074,,série
96659,16,série
96659,10765,série
96659,10751,série
96659,10759,série
8459,10765,série
8459,18,série
8459,35,série
220564,18,série
220564,9648,série
220564,80,série
126118,18,série
126118,9648,série
21631,18,série
21631,35,série
98510,10765,série
98510,18,série
114503,35,série
114503,10751,série
114503,10759,série
114503,80,série
97390,99,série
97390,10767,série
5583,10764,série
7456,18,série
7456,35,série
98410,10764,série
107314,10759,série
107314,35,série
41132,35,série
41132,80,série
120317,80,série
120317,18,série
96713,16,série
96713,35,série
96713,10765,série
96713,9648,série
97754,35,série
128839,10765,série
128839,18,série
128839,10759,série
106159,10765,série
106159,18,série
136044,35,série
136044,80,série
136044,18,série
100350,35,série
98315,35,série
98315,16,série
110512,10764,série
110512,35,série
31306,10764,série
7098,18,série
14381,10764,série
195339,16,série
195339,10765,série
113985,18,série
113985,9648,série
113985,10765,série
107113,35,série
107113,9648,série
107113,80,série
99270,35,série
106734,18,série
157411,9648,série
157411,80,série
157411,18,série
127425,18,série
127425,10768,série
15427,99,série
5331,10763,série
5331,10767,série
99353,10764,série
38206,10764,série
97513,18,série
97513,9648,série
97951,18,série
97951,80,série
115996,99,série
115996,10759,série
211698,18,série
211698,35,série
99737,10759,série
99737,18,série
99737,10765,série
119180,35,série
119180,18,série
119180,10751,série
124641,35,série
124641,18,série
147056,35,série
120835,80,série
120835,18,série
194636,80,série
194636,18,série
6618,16,série
6618,35,série
6618,10751,série
111110,10759,série
111110,10765,série
123084,35,série
123084,18,série
120911,10759,série
120911,18,série
124394,18,série
124394,80,série
119845,80,série
119845,18,série
112014,,série
103797,18,série
99363,9648,série
99363,10764,série
6673,10765,série
6673,35,série
6673,16,série
7263,18,série
7263,80,série
7263,9648,série
8016,18,série
100010,80,série
100010,18,série
100010,9648,série
213306,80,série
213306,18,série
213306,9648,série
5721,18,série
5721,35,série
98892,35,série
14666,10759,série
14666,80,série
14666,18,série
124101,35,série
124101,18,série
127161,18,série
15079,35,série
15079,10751,série
15079,10762,série
100698,99,série
100698,80,série
100429,99,série
100429,10764,série
202667,16,série
202667,10765,série
202667,35,série
119181,35,série
119181,18,série
99935,10765,série
99935,18,série
99583,35,série
99583,10751,série
99583,10765,série
7366,16,série
7366,35,série
39362,10765,série
39362,18,série
39362,10759,série
104714,35,série
126167,18,série
126167,80,série
120909,9648,série
120909,18,série
119033,10764,série
119033,99,série
146173,18,série
146173,10759,série
17450,80,série
17450,18,série
125438,10751,série
125438,16,série
125438,35,série
124643,18,série
104359,10751,série
104359,10759,série
104359,18,série
101048,18,série
101048,10759,série
7460,80,série
7460,18,série
17519,35,série
17519,10751,série
252769,18,série
101567,18,série
194728,35,série
194728,9648,série
119792,35,série
155346,18,série
155346,80,série
95730,99,série
95730,10764,série
76479,10765,série
76479,10759,série
18053,18,série
18053,35,série
121806,35,série
14808,10764,série
124968,18,série
199918,35,série
6040,16,série
6040,10765,série
6040,10759,série
30826,18,série
30826,10766,série
102903,18,série
115857,35,série
115857,18,série
120168,18,série
120168,80,série
120168,9648,série
102540,35,série
102540,18,série
112718,10751,série
112718,10765,série
118303,35,série
118303,18,série
100349,16,série
100349,35,série
88384,80,série
106148,18,série
106148,9648,série
106148,10765,série
127716,80,série
127716,18,série
102905,99,série
15632,16,série
15632,35,série
102901,99,série
102901,80,série
5920,80,série
5920,18,série
5920,9648,série
5922,10765,série
5922,18,série
5922,35,série
5919,18,série
12890,35,série
15563,10764,série
126660,80,série
126660,9648,série
126660,18,série
7651,35,série
100605,16,série
100605,10762,série
155775,35,série
155775,10751,série
7225,10759,série
7225,18,série
7225,10765,série
99747,18,série
126100,35,série
126100,80,série
126100,9648,série
102085,10764,série
139686,18,série
100414,18,série
100414,80,série
101836,99,série
102349,35,série
154647,16,série
154647,10759,série
154647,10765,série
154647,35,série
7151,18,série
7151,10759,série
7151,80,série
129897,10759,série
129897,10765,série
101214,10763,série
101214,10767,série
101214,35,série
106925,35,série
106925,16,série
126506,16,série
126506,35,série
120849,18,série
120849,35,série
120849,10751,série
103745,16,série
103745,35,série
103745,10765,série
139799,18,série
139799,9648,série
106161,35,série
101504,18,série
101504,35,série
15804,16,série
15804,10759,série
15655,18,série
15655,10759,série
15655,80,série
113959,80,série
113959,18,série
101978,99,série
8297,10759,série
8297,18,série
5909,18,série
1419,18,série
1419,80,série
102281,99,série
106502,10759,série
106502,35,série
106502,18,série
125392,16,série
125392,35,série
103035,10764,série
7317,35,série
130372,18,série
130372,10751,série
130372,35,série
37131,80,série
37131,18,série
297951,10759,série
297951,9648,série
297951,10765,série
5917,18,série
114479,9648,série
114479,10765,série
114479,10759,série
17662,35,série
103214,35,série
103214,16,série
120734,10751,série
120734,35,série
5911,35,série
5911,10751,série
18614,35,série
14188,35,série
14188,99,série
113036,18,série
113036,9648,série
113036,10765,série
8621,10767,série
6544,16,série
6544,35,série
7354,9648,série
7354,18,série
103540,10759,série
103540,10765,série
103540,18,série
103540,10751,série
103516,10765,série
103516,18,série
8358,80,série
8358,18,série
8358,9648,série
7777,35,série
67466,10759,série
67466,18,série
67466,10765,série
7744,16,série
7744,10751,série
7744,35,série
7744,10762,série
104674,35,série
104999,10764,série
104999,10751,série
104999,10762,série
241549,18,série
241549,80,série
112440,99,série
17385,18,série
17385,35,série
16208,35,série
16208,18,série
41597,18,série
41597,80,série
41597,10759,série
114718,16,série
114718,10762,série
105274,99,série
115521,18,série
5459,18,série
5459,10766,série
6391,99,série
6391,9648,série
7871,18,série
7871,35,série
16343,18,série
7038,35,série
7038,99,série
206394,,série
5478,,série
17380,10764,série
33873,35,série
33873,10751,série
139397,35,série
139397,18,série
105214,9648,série
105214,18,série
133808,16,série
133808,35,série
106694,99,série
31078,35,série
31078,80,série
31078,9648,série
31078,18,série
106978,10764,série
105689,10764,série
137437,10759,série
7485,10765,série
7485,18,série
5566,18,série
5566,80,série
105288,99,série
20942,10759,série
20942,16,série
20942,10768,série
21676,10767,série
106454,9648,série
106454,35,série
106454,80,série
5926,35,série
104555,80,série
104555,18,série
115567,18,série
115567,10766,série
158793,35,série
158793,10759,série
158793,80,série
106379,10759,série
106379,18,série
158139,16,série
158139,10762,série
8592,35,série
108347,99,série
84469,10765,série
84469,10759,série
84469,80,série
106158,80,série
106158,18,série
126164,35,série
126164,18,série
126164,10751,série
7755,35,série
7755,18,série
103416,18,série
105971,16,série
105971,10759,série
105971,10765,série
120424,99,série
106525,99,série
106513,99,série
106513,80,série
106359,99,série
106308,35,série
106308,18,série
106514,99,série
106530,99,série
106349,80,série
106349,18,série
106349,9648,série
124152,35,série
106480,16,série
106480,10759,série
106480,10765,série
17967,18,série
18520,35,série
18520,18,série
103768,18,série
103768,10765,série
18545,99,série
222108,18,série
222108,10768,série
106871,99,série
5148,10765,série
5148,10759,série
5148,18,série
107365,18,série
115915,35,série
115915,9648,série
35046,18,série
35046,10768,série
122194,80,série
122194,18,série
122194,9648,série
201123,99,série
248330,9648,série
248330,80,série
126824,10751,série
126824,35,série
126824,16,série
126824,10767,série
14636,10759,série
14636,16,série
14636,35,série
111086,80,série
111086,99,série
130987,9648,série
130987,18,série
229153,35,série
229153,16,série
8004,10764,série
8004,18,série
110193,99,série
109819,10764,série
218348,18,série
218348,80,série
31389,35,série
31389,18,série
110115,18,série
110115,80,série
32023,18,série
32023,35,série
17611,18,série
132156,35,série
18686,16,série
18686,10759,série
18686,35,série
18686,10762,série
18686,10765,série
17425,35,série
17470,10765,série
17470,35,série
17470,10759,série
108303,99,série
110818,99,série
108545,10765,série
108545,9648,série
108545,18,série
119122,35,série
130464,18,série
130464,9648,série
118098,35,série
118098,18,série
99807,18,série
210180,18,série
17420,35,série
17420,9648,série
15260,16,série
15260,35,série
15260,10765,série
211684,10765,série
211684,10759,série
211684,18,série
109369,18,série
221300,10759,série
221300,18,série
221300,35,série
212196,18,série
212196,9648,série
5985,10764,série
5985,99,série
5985,18,série
5985,10751,série
17463,10759,série
17463,16,série
17463,35,série
17463,10765,série
17463,10751,série
17463,10762,série
110531,18,série
110531,9648,série
21494,10765,série
21494,18,série
118876,99,série
109930,16,série
109930,10751,série
109930,10762,série
227837,35,série
227837,16,série
127424,18,série
127424,9648,série
125366,80,série
125366,18,série
125366,9648,série
113962,18,série
113962,10768,série
75006,10759,série
75006,10765,série
75006,18,série
126441,80,série
126441,9648,série
126441,18,série
114349,10765,série
114349,10759,série
126116,18,série
115771,18,série
17387,9648,série
17387,10765,série
116793,35,série
110492,10759,série
110492,10765,série
110492,18,série
205715,10759,série
205715,18,série
205715,10765,série
111597,10764,série
6000,35,série
6000,10767,série
130766,18,série
130766,9648,série
130766,80,série
15948,99,série
7771,35,série
18797,10759,série
18797,18,série
8607,18,série
8607,9648,série
8607,10765,série
18779,35,série
18779,18,série
17937,10764,série
32803,10764,série
32803,10765,série
32803,9648,série
32803,10767,série
8040,99,série
236235,35,série
236235,18,série
236235,80,série
17507,35,série
99070,18,série
99070,10751,série
33056,35,série
205783,16,série
205783,35,série
205783,10765,série
113966,80,série
113966,9648,série
131830,18,série
1417,35,série
1417,18,série
130523,80,série
130523,10759,série
94626,35,série
136069,18,série
31380,99,série
31380,10764,série
31380,80,série
128008,18,série
225180,10759,série
225180,16,série
208061,18,série
208061,35,série
111616,18,série
111616,9648,série
130578,80,série
130578,18,série
112164,35,série
17518,18,série
114992,10764,série
119105,10765,série
32817,18,série
32817,9648,série
240920,18,série
240920,9648,série
127289,16,série
127289,10762,série
121040,35,série
121040,18,série
123377,80,série
123377,18,série
197193,18,série
111894,10765,série
111894,18,série
112314,18,série
112314,9648,série
112314,10765,série
112211,35,série
114294,10764,série
128024,16,série
128024,10759,série
128024,18,série
128024,10765,série
111803,35,série
111803,18,série
111803,9648,série
8519,10764,série
211772,18,série
137127,80,série
137127,18,série
137127,9648,série
216886,18,série
157221,10759,série
157221,35,série
157221,16,série
157221,10751,série
157221,10762,série
122804,35,série
122804,10767,série
21556,35,série
31941,35,série
119051,10765,série
119051,9648,série
119051,35,série
112693,80,série
112693,18,série
114823,18,série
114823,80,série
126254,9648,série
126254,18,série
17562,10764,série
113877,10764,série
128010,10759,série
128010,10765,série
128010,18,série
7885,10764,série
113178,99,série
117907,10764,série
117907,35,série
114300,18,série
114300,80,série
132380,18,série
113647,99,série
61431,80,série
61431,9648,série
61431,35,série
61431,18,série
7087,10765,série
7087,18,série
7087,9648,série
7087,10759,série
17486,35,série
126304,35,série
126304,18,série
108464,99,série
108464,80,série
8514,10764,série
17404,10764,série
111880,35,série
19156,16,série
19156,35,série
134955,35,série
134955,18,série
7154,18,série
7154,80,série
7154,35,série
133727,35,série
133727,18,série
21510,80,série
21510,18,série
21510,9648,série
155646,18,série
124045,10764,série
136397,80,série
136397,18,série
139154,18,série
139154,35,série
114591,99,série
114591,35,série
16234,10763,série
16234,10764,série
21763,35,série
120494,10764,série
120494,35,série
114461,10765,série
114461,10759,série
114461,18,série
114463,16,série
114463,10751,série
114463,10759,série
114478,16,série
114478,10765,série
114478,10759,série
232125,16,série
232125,35,série
232125,10751,série
232125,10765,série
232125,10762,série
95215,18,série
95215,35,série
114655,35,série
114655,18,série
157239,10765,série
157239,18,série
127700,99,série
125474,18,série
125474,10765,série
123625,16,série
123625,10765,série
123625,10759,série
115773,10764,série
115773,99,série
99789,16,série
99789,10759,série
99789,10765,série
197588,35,série
197588,10751,série
130273,9648,série
130273,80,série
130273,18,série
8203,10765,série
8203,10762,série
210235,10765,série
210235,10759,série
210235,9648,série
30889,99,série
30889,10751,série
30889,10764,série
105169,35,série
105169,10765,série
105169,18,série
115391,99,série
29009,99,série
29009,10764,série
114695,99,série
114695,10759,série
114695,10765,série
206235,99,série
119243,35,série
119243,10751,série
116250,10764,série
136137,35,série
136137,18,série
202851,35,série
202851,18,série
197803,35,série
197803,18,série
127641,18,série
127641,9648,série
130677,18,série
131488,18,série
122904,16,série
122904,35,série
243954,18,série
294539,35,série
294539,80,série
294539,99,série
201289,9648,série
201289,18,série
115639,18,série
115639,35,série
17610,10759,série
17610,18,série
17610,80,série
17610,9648,série
125116,18,série
125116,10765,série
116986,99,série
116986,10768,série
136739,18,série
136739,35,série
35092,10759,série
35092,18,série
18683,9648,série
202101,35,série
213241,10765,série
25065,10759,série
25065,18,série
25065,9648,série
116450,35,série
116450,18,série
155493,18,série
18856,18,série
122694,9648,série
122694,18,série
116799,18,série
116799,80,série
117520,99,série
31861,18,série
31861,35,série
114201,35,série
197406,18,série
211288,18,série
211288,80,série
119284,80,série
119284,18,série
119284,10765,série
21781,10759,série
21781,16,série
21781,35,série
18109,18,série
130392,10764,série
30892,80,série
30892,18,série
30892,9648,série
129552,10759,série
129552,18,série
129552,9648,série
130842,18,série
129141,18,série
117678,16,série
117678,10759,série
117678,10765,série
122241,35,série
122241,10764,série
117830,10759,série
117830,16,série
127162,35,série
127162,10765,série
254013,10765,série
254013,80,série
254013,9648,série
254013,18,série
31745,10764,série
155795,18,série
115577,16,série
115577,10759,série
115577,10765,série
115577,10762,série
128015,18,série
128015,80,série
67133,18,série
67133,10759,série
118422,10764,série
118422,18,série
155243,80,série
155243,9648,série
61859,18,série
61859,9648,série
61859,80,série
31172,18,série
32419,10751,série
32419,35,série
221871,10765,série
221871,18,série
134601,99,série
194766,18,série
131033,16,série
131033,35,série
131033,10765,série
118189,18,série
18186,10765,série
18186,18,série
118546,16,série
118546,35,série
127390,10766,série
127390,18,série
118642,10759,série
118642,35,série
118642,18,série
223400,18,série
223400,10765,série
18165,18,série
18165,10765,série
118815,99,série
112738,35,série
112738,9648,série
112738,80,série
112738,10751,série
218351,80,série
218351,18,série
18660,18,série
18660,9648,série
118956,10765,série
118956,10759,série
118956,16,série
237853,10765,série
237853,16,série
237853,10751,série
31677,99,série
125359,37,série
153723,18,série
33036,10759,série
33036,18,série
33036,35,série
27747,99,série
27747,35,série
27747,10764,série
118924,99,série
31489,35,série
18204,10764,série
195241,35,série
121481,99,série
121481,10764,série
156878,35,série
156878,18,série
135156,9648,série
135156,80,série
135156,18,série
136748,80,série
136748,18,série
221483,18,série
195928,18,série
195928,9648,série
16247,10759,série
134949,18,série
134949,35,série
126725,16,série
126725,35,série
125972,99,série
153347,35,série
21641,35,série
21641,10751,série
21641,10762,série
138328,18,série
138328,35,série
21762,18,série
153657,80,série
153657,18,série
132583,80,série
132583,99,série
132583,9648,série
64589,80,série
64589,18,série
157741,18,série
194567,10765,série
194567,18,série
194567,10759,série
122692,10764,série
125398,10765,série
30704,80,série
30704,18,série
119064,18,série
119064,80,série
124271,80,série
124271,18,série
125935,35,série
156640,18,série
156640,10765,série
156640,9648,série
133748,10759,série
133748,35,série
120998,9648,série
120998,80,série
197449,35,série
122235,18,série
122235,37,série
112581,18,série
112581,9648,série
112581,10765,série
19356,10764,série
128013,80,série
128013,18,série
33852,10765,série
33852,18,série
37363,10759,série
37363,18,série
157747,16,série
157747,10762,série
157747,10765,série
157747,35,série
157747,18,série
118522,35,série
118522,18,série
118522,10765,série
13266,9648,série
13266,80,série
18014,35,série
121567,16,série
121567,35,série
133174,18,série
156240,80,série
156240,9648,série
135805,16,série
135805,10762,série
135805,10768,série
18408,99,série
21650,35,série
16395,10764,série
156866,18,série
139492,18,série
139492,80,série
31074,35,série
153411,18,série
153411,9648,série
128306,35,série
128306,18,série
138181,18,série
138181,80,série
32388,10762,série
32388,16,série
32388,35,série
32388,10751,série
136735,18,série
136735,10765,série
133537,35,série
133537,18,série
194807,35,série
157061,9648,série
157061,80,série
157061,18,série
18347,35,série
18653,10759,série
18653,18,série
128246,10764,série
154385,35,série
154385,18,série
18591,18,série
18637,35,série
18202,35,série
19092,10765,série
19092,18,série
122809,35,série
31585,18,série
31585,80,série
21768,10767,série
20021,18,série
18395,18,série
1421,35,série
46296,18,série
1435,18,série
1422,35,série
30703,10764,série
33297,10764,série
33297,35,série
21592,18,série
202137,35,série
18664,10764,série
18664,10751,série
121658,80,série
121658,18,série
18415,18,série
136738,35,série
136738,10765,série
136738,18,série
136315,18,série
136315,35,série
152308,35,série
123534,18,série
123534,9648,série
123531,10765,série
123531,18,série
123531,35,série
218344,80,série
218344,18,série
209183,18,série
209183,80,série
194637,80,série
194637,18,série
222117,80,série
154390,9648,série
238128,18,série
195670,35,série
195670,18,série
227371,18,série
30956,18,série
30956,10768,série
124010,35,série
124010,18,série
203555,10759,série
203555,18,série
203555,10765,série
157569,10759,série
157569,10765,série
134375,80,série
134375,18,série
32942,35,série
157082,10764,série
156993,18,série
156993,9648,série
156993,35,série
221585,9648,série
221585,10765,série
139401,10764,série
201076,80,série
201076,18,série
47907,35,série
47907,10759,série
47907,10765,série
126326,35,série
126326,10764,série
124477,80,série
124477,10765,série
204698,35,série
124339,99,série
31673,99,série
31673,10764,série
138523,16,série
138523,10762,série
138523,10751,série
125027,99,série
236429,80,série
236429,18,série
236429,10759,série
137252,35,série
243963,35,série
243963,18,série
138971,37,série
138971,18,série
202864,10765,série
202864,35,série
202864,16,série
130980,18,série
125000,18,série
130744,99,série
30778,16,série
30778,10762,série
34967,10759,série
34967,10765,série
34967,18,série
135187,9648,série
135187,10765,série
169572,10751,série
169572,10765,série
169572,9648,série
129500,10764,série
207374,35,série
207374,18,série
225780,35,série
225780,80,série
126929,99,série
212762,18,série
212762,80,série
125970,99,série
125970,10762,série
125909,16,série
125909,80,série
125909,10759,série
125928,16,série
125928,10759,série
125928,10765,série
125928,35,série
21660,18,série
21660,35,série
125988,10765,série
125988,18,série
125940,18,série
125940,10765,série
169584,18,série
127723,10764,série
127723,99,série
21678,10764,série
18352,16,série
18352,35,série
18352,10762,série
153425,18,série
153425,35,série
153425,80,série
125506,10764,série
125506,18,série
202723,10764,série
158496,80,série
158496,18,série
231340,18,série
231340,80,série
158050,80,série
158050,18,série
158050,35,série
158053,18,série
126914,35,série
126914,18,série
126423,99,série
1426,80,série
1426,18,série
1426,9648,série
112747,10764,série
19885,80,série
19885,18,série
19885,9648,série
135908,35,série
194704,35,série
194704,10765,série
18150,99,série
18150,10759,série
18150,10764,série
21651,10764,série
31325,18,série
132306,9648,série
132306,18,série
132306,80,série
158389,18,série
158389,80,série
128066,80,série
128066,18,série
128066,35,série
31497,35,série
130350,35,série
155623,18,série
201834,35,série
129481,10764,série
238179,99,série
123548,16,série
123548,10765,série
123548,18,série
204416,10764,série
204416,99,série
210232,18,série
210232,9648,série
202304,35,série
10283,35,série
10283,10759,série
10283,16,série
127643,99,série
127643,80,série
244623,35,série
32125,35,série
1436,80,série
1436,18,série
136638,99,série
136638,10764,série
136752,35,série
136752,16,série
136752,10759,série
136752,10751,série
136752,10765,série
136752,10762,série
18596,10764,série
204358,16,série
204358,35,série
128250,10764,série
21755,10764,série
18848,16,série
18848,35,série
18848,10759,série
18848,10762,série
32573,18,série
32573,10759,série
128113,10759,série
128113,10765,série
128113,18,série
32962,35,série
32962,18,série
33400,80,série
33400,18,série
33400,35,série
206013,9648,série
206013,16,série
206013,35,série
33829,35,série
32616,10759,série
32616,18,série
8464,99,série
8464,80,série
8464,18,série
8464,10764,série
135251,18,série
128254,10764,série
31631,18,série
31631,10759,série
32056,35,série
156407,35,série
220116,18,série
220116,80,série
220116,35,série
155534,18,série
155534,9648,série
207713,9648,série
207713,18,série
128500,99,série
30946,99,série
30946,10764,série
30946,18,série
33645,35,série
33645,18,série
33645,80,série
298848,,série
134057,18,série
128641,99,série
129677,99,série
244254,35,série
128904,80,série
128904,18,série
128904,9648,série
21502,10764,série
39756,35,série
129024,10764,série
212512,35,série
212512,18,série
21761,16,série
21761,18,série
21761,35,série
158154,18,série
196845,35,série
195946,80,série
195946,9648,série
69533,80,série
69533,18,série
69533,9648,série
129674,10751,série
129674,10764,série
123149,35,série
123149,10767,série
34594,35,série
34594,18,série
30810,10764,série
131836,10759,série
131836,35,série
254827,18,série
254827,9648,série
130077,16,série
130077,35,série
129035,99,série
32900,99,série
206010,10759,série
206010,18,série
206010,80,série
32406,35,série
32406,18,série
133090,10764,série
137584,10764,série
158051,35,série
158051,18,série
155427,35,série
155437,35,série
157409,80,série
157409,9648,série
157409,18,série
33001,18,série
33001,10765,série
33001,9648,série
133439,35,série
133439,18,série
1402,10759,série
1402,18,série
1402,10765,série
130853,35,série
130853,80,série
201209,18,série
201209,35,série
133342,35,série
133342,18,série
153459,9648,série
153459,18,série
153459,80,série
131141,18,série
130119,99,série
130119,80,série
157395,9648,série
157395,18,série
33836,18,série
33836,35,série
33836,10765,série
139203,10764,série
131378,16,série
131378,10765,série
131378,10759,série
131378,35,série
155892,99,série
155892,10764,série
124031,10764,série
41072,18,série
131433,99,série
155594,35,série
155594,80,série
218961,18,série
218961,9648,série
156989,18,série
131835,18,série
131835,10759,série
131835,10765,série
202432,18,série
204418,10764,série
132009,35,série
132009,18,série
33155,18,série
156644,35,série
154827,35,série
132178,35,série
132178,18,série
91746,18,série
91746,80,série
31420,18,série
31500,35,série
131431,80,série
131431,18,série
132559,16,série
132559,10751,série
132559,10759,série
132559,35,série
131808,18,série
39754,35,série
39754,10767,série
197242,80,série
197242,18,série
197242,9648,série
31548,16,série
31548,35,série
132750,18,série
132750,9648,série
132750,10765,série
31107,99,série
114439,10764,série
133086,18,série
133086,9648,série
133086,80,série
31537,99,série
31537,10764,série
31537,18,série
158439,18,série
158439,10768,série
135035,18,série
135022,18,série
41064,80,série
133358,99,série
133358,80,série
157282,80,série
157282,18,série
157282,9648,série
