id_media,id_genre
787699,14
3877,18
83505,18
83505,80
35552,14
35552,12
35552,28
35552,9648
88500,18
88500,10402
68737,12
68737,14
272418,9648
272418,18
272418,80
272418,53
44255,99
1170824,53
1170824,9648
1170824,18
48838,18
48838,80
34959,53
34959,27
274862,10751
274862,35
274862,12
274862,16
1391,18
1391,10749
2309,12
2309,10751
2309,14
855263,18
855263,80
29979,28
29979,53
29979,80
29979,27
1045467,35
13389,80
13389,53
13389,9648
30319,10749
30319,18
30319,10402
552311,18
452895,27
452895,53
263105,35
263105,18
263105,10749
1322623,36
1322623,18
1322623,27
1322623,53
295693,16
295693,35
295693,10751
9801,35
9801,10749
335797,10751
335797,35
335797,10402
335797,16
56475,99
56475,10402
531219,35
531219,14
531219,10751
531219,27
105525,99
9567,10752
9567,28
9567,18
10296,18
314402,80
314402,18
134,12
134,35
134,80
271826,18
13300,28
13300,53
418533,18
77875,35
77875,10749
1249213,9648
1249213,53
316154,27
316154,878
316154,53
209247,35
209247,80
154219,28
154219,53
8920,35
8920,10751
5146,28
5146,35
9701,18
714195,18
6557,35
6557,10749
13848,80
13848,53
13848,35
13848,18
1103857,10749
1103857,18
361743,28
361743,18
9541,35
9541,10749
9541,18
91677,99
471616,18
71668,27
71668,53
71668,35
81025,18
81025,10749
81025,35
1220799,878
1220799,28
1220799,12
13291,18
13291,28
13291,53
13291,80
5070,35
5070,18
127711,18
127711,35
127711,10749
1538,18
1538,80
1538,53
1241012,28
1241012,35
39513,12
39513,35
39513,878
49049,28
49049,878
73873,18
974292,53
974292,18
105915,10770
105915,14
105915,27
229296,99
229296,10402
287424,27
287424,18
287424,878
28219,18
604768,35
1029700,28
1029700,37
411728,36
411728,18
411728,9648
411728,53
46896,99
46896,36
901385,878
901385,53
901385,27
901385,9648
901385,18
15365,35
15365,28
15365,12
15365,80
181330,35
181330,99
629017,28
629017,80
629017,53
328425,53
328425,9648
328425,18
1064028,878
1064028,27
1064028,53
294132,35
55420,18
55420,878
659959,10749
659959,18
393368,99
692233,53
692233,18
412656,14
412656,878
412656,12
12573,35
12573,18
310888,10749
310888,18
518514,12
518514,18
518514,10751
188207,28
188207,12
1097549,18
6691,18
6691,35
6691,10749
680319,10749
680319,35
1078605,27
1078605,9648
2577,18
2577,878
2577,53
159543,35
159543,18
584288,10749
584288,18
544401,18
544401,80
55632,35
8324,18
8324,35
7942,35
7942,10749
519182,10751
519182,35
519182,16
519182,878
644831,35
644831,14
644831,10749
533444,10749
533444,18
8080,80
8080,53
77987,18
77987,53
77987,80
696822,27
696822,35
696822,28
696822,9648
696822,53
605735,10751
605735,35
1029555,18
1029555,53
586176,10402
586176,99
1251717,27
1251717,53
84336,53
913838,99
913838,18
974036,18
1947,18
1148027,27
1148027,53
1148027,9648
1148027,878
1186672,99
1093995,28
1093995,53
18902,99
29987,18
29987,10749
573435,28
573435,35
573435,80
573435,53
573435,12
950387,10751
950387,14
950387,35
950387,12
950387,28
198184,80
198184,28
198184,878
10956,9648
10956,12
10956,35
10956,10749
10956,18
22274,10749
22274,18
9029,35
9029,10749
392044,9648
392044,18
392044,80
711850,35
467017,99
467017,10402
653151,10402
214,27
214,53
214,80
639137,35
639137,18
639137,10749
11979,14
11979,27
11979,10749
14293,35
14293,18
14293,53
230779,18
454992,35
454992,28
454992,12
930564,18
930564,35
930564,53
719256,18
719256,36
8346,35
8346,18
8346,10749
579069,99
1029281,80
1029281,27
1029281,53
44147,28
44147,35
619592,28
619592,12
619592,80
619592,53
82689,99
242093,99
242093,10402
245913,18
42891,35
42891,18
42891,12
644495,18
644495,80
644495,36
1030200,99
11348,27
11348,53
11348,9648
1200251,18
1200251,10752
1200251,53
16550,35
16550,18
358505,99
11852,35
11852,14
48751,28
48751,53
44835,18
59,18
59,53
59,80
159627,18
159627,28
9009,27
9009,9648
13079,53
13079,18
13079,9648
22556,18
22556,10749
447691,99
674607,53
674607,28
290504,99
530183,36
530183,10752
530183,18
530183,28
530183,12
42046,99
491052,99
34544,28
34544,35
34544,80
984017,18
77792,99
77792,16
77792,36
106646,80
106646,18
106646,35
49524,14
49524,28
49524,35
13816,80
13816,18
13816,10402
390043,28
390043,35
390043,80
390043,53
916053,10749
916053,35
916053,18
284053,28
284053,12
284053,878
399361,28
399361,53
399361,80
399361,12
65953,18
407238,35
111103,99
602703,99
22958,35
22958,18
22958,10749
1293286,37
1293286,28
11665,28
11665,35
11665,53
479455,35
479455,878
479455,28
100042,35
97008,99
1073088,18
75802,35
75802,10749
1409442,18
1409442,10770
18359,18
18359,28
18359,12
3527,18
3527,37
109391,18
79070,18
79070,53
592863,18
592863,10402
592863,36
244517,18
378200,10749
378200,35
814776,35
45054,10752
45054,36
45054,18
15098,18
50944,12
50944,10751
50944,14
16423,18
16423,10749
293452,27
293452,53
267480,36
267480,99
21724,10402
21724,35
21724,28
411976,18
262841,28
262841,35
262841,878
438522,10402
438522,99
667953,18
667953,10749
273248,18
273248,9648
273248,37
12244,28
12244,12
12244,16
12244,878
12244,53
82633,80
82633,18
82633,37
429417,27
429417,18
10764,12
10764,28
10764,53
10764,80
13952,99
64836,35
64836,99
256591,10749
256591,35
256591,80
552688,28
552688,53
249688,18
15806,53
1083968,27
1083968,53
45022,18
26710,35
288778,18
288778,53
9428,35
9428,18
22491,35
22491,878
22491,10751
55,18
55,53
11130,35
11130,18
11130,10751
11130,10749
12155,10751
12155,14
12155,12
370662,99
10760,35
691683,10751
691683,35
103747,18
103747,35
502682,10749
502682,35
502682,18
822300,36
822300,18
822300,10402
1016848,27
556655,18
556655,36
347375,28
347375,53
184315,28
184315,12
288158,53
288158,27
288158,18
845111,12
845111,28
845111,18
845111,36
795530,18
795530,35
298382,18
298382,35
298382,37
340374,99
340374,36
376236,99
376236,16
11857,35
11857,18
259695,80
259695,18
259695,53
61629,18
61629,10749
359151,10749
359151,18
97367,18
97367,80
673121,18
35716,18
35716,10751
35716,10402
41815,99
338967,27
338967,35
338967,28
720321,28
720321,878
720321,9648
720321,53
15156,18
15156,53
15156,80
17436,18
17436,80
17436,53
14167,35
14167,18
14167,10749
77410,99
996637,35
996637,18
27069,18
27069,28
27069,35
27069,53
49681,18
49681,35
597316,16
597316,10751
597316,14
597316,35
597316,12
44214,18
44214,53
44214,27
438695,10751
438695,35
438695,10402
438695,16
602211,18
602211,53
602211,28
602211,14
602211,80
376257,99
466614,18
14337,878
14337,18
14337,53
1405335,
35172,18
16409,18
16409,10749
11544,16
11544,10751
11544,35
246400,99
246400,18
246400,10402
84800,53
26126,18
26126,10749
26126,80
146419,35
146419,18
55846,80
55846,28
55846,53
575417,18
575417,35
575417,10749
19316,35
19316,10749
19316,18
128140,99
128140,10752
1095873,18
1095873,36
509364,18
411873,35
17202,35
17202,18
89638,99
811828,99
273983,
286301,18
232175,18
29572,10749
29572,18
29572,10402
29572,10752
24034,16
24034,10751
24034,10402
24034,35
24034,18
570973,99
465871,99
12444,12
12444,14
322520,99
35069,35
11247,35
11247,10751
11247,10749
269149,16
269149,12
269149,10751
269149,35
82684,18
41215,18
41215,36
41215,27
72710,28
72710,12
72710,878
424781,14
424781,878
424781,35
15184,35
15184,10749
31246,35
31246,10749
31246,10402
17609,18
17609,27
17609,53
1970,27
1970,9648
1970,53
289026,99
289026,16
1237923,10749
1237923,18
58,12
58,14
58,28
355230,99
69917,18
69917,99
69917,27
266639,18
266639,10402
921629,35
921629,18
429351,10752
429351,18
429351,28
429351,36
140823,35
140823,18
140823,36
15250,35
15250,18
15250,10749
93087,10402
93087,99
209357,18
399796,35
19366,35
19366,10402
19366,10751
39053,35
39053,18
39053,10749
373348,99
9954,14
9954,27
9954,12
9954,28
455108,9648
455108,27
1032425,37
1032425,18
1032425,10749
331745,99
210047,80
210047,18
210047,53
114982,18
881164,80
881164,9648
881164,53
34576,99
413786,99
25312,18
25312,10749
429200,80
429200,53
429200,18
1450257,18
1450257,10402
1355496,35
1355496,14
1355496,10749
111627,10749
111627,18
335796,27
164367,99
213603,99
16791,12
16791,14
16791,10751
438590,878
438590,28
438590,12
438590,10751
64074,99
71547,10749
71547,53
71547,9648
1022796,16
1022796,10751
1022796,14
1022796,12
1058644,99
44373,18
44373,53
44373,9648
291721,10749
291721,18
291721,14
7985,14
7985,35
7985,10749
397243,27
397243,9648
23976,99
14788,18
14788,80
14788,9648
14024,10402
14024,18
14024,10749
14024,10751
144515,18
144515,9648
144515,10749
31175,18
31175,35
1229047,35
4638,80
4638,28
4638,35
17213,35
17213,18
775996,53
775996,28
775996,878
27915,99
696157,10402
696157,36
696157,18
796185,12
796185,28
796185,18
796185,36
54580,18
54580,35
451422,18
25973,10749
25973,35
762504,27
762504,878
762504,53
15511,12
15511,16
15511,35
15511,10751
15511,14
269512,18
10873,18
10873,27
33150,99
30505,12
30505,35
74465,18
74465,35
74465,10751
9787,18
508947,16
508947,10751
508947,35
508947,14
832189,18
832189,9648
832189,99
1097990,35
1097990,18
156268,35
43922,18
428446,12
428446,18
428446,53
428446,9648
324857,16
324857,28
324857,12
324857,878
206647,28
206647,12
206647,53
156277,18
446893,10751
446893,16
446893,35
446893,14
446893,12
446893,10402
127847,28
127847,53
1039571,36
1039571,14
1039571,18
9828,53
9828,9648
9828,12
9828,80
13919,35
13919,18
638449,18
638449,10749
972614,28
972614,80
972614,53
659956,18
8967,18
8967,14
1690,27
234200,18
234200,35
1185369,99
85963,99
156711,35
156711,10749
111261,99
833420,18
1233620,35
61539,18
61539,53
61539,10749
46959,53
46959,27
46959,28
46959,12
1178381,99
1178381,10402
10027,28
10027,80
33974,18
33974,10749
180856,18
62838,35
62838,10749
554590,35
64635,28
64635,878
64635,53
554739,27
141996,28
75033,18
87502,18
758679,53
758679,18
593427,18
593427,10402
14034,28
14034,35
14034,80
19166,53
19166,18
19166,27
24985,18
24985,10749
464502,18
464502,53
1020414,27
1020414,53
1020414,14
414018,37
414018,18
414018,35
490758,99
490758,36
943134,12
943134,18
943134,878
629704,99
49014,18
823482,35
823482,14
8355,16
8355,35
8355,10751
8355,12
24116,27
24116,53
726759,53
726759,36
726759,18
16700,35
16700,18
468287,18
2043,80
2043,9648
2043,53
2043,28
33241,99
11042,35
11042,18
153518,16
153518,12
153518,35
153518,10751
35857,35
35857,18
97082,99
1289936,18
1289936,10749
1289936,36
146227,28
146227,80
460100,18
460100,10749
214314,99
13275,18
13275,28
696374,10749
696374,18
554311,14
554311,27
554311,18
208134,35
1035982,27
1035982,9648
809,16
809,10751
809,35
809,14
809,12
24653,18
24653,53
74308,18
112631,53
112631,18
7446,28
7446,35
7446,12
7446,10752
143049,35
446791,80
446791,36
446791,53
467244,18
467244,36
467244,10752
1320330,27
1320330,878
9912,18
9912,12
9912,36
256961,28
256961,35
256961,10751
460668,35
460668,10749
569916,18
569916,10751
557,28
557,878
89355,35
540901,18
540901,35
540901,80
653746,99
331482,18
331482,10749
331482,36
551804,27
551804,35
27834,35
27834,18
12405,18
12405,10749
1436524,99
42383,18
42383,35
42383,10749
62214,16
62214,35
62214,10751
89492,35
19392,18
328429,53
328429,18
328429,878
10063,53
10063,27
390061,18
390061,36
390061,53
8280,18
607181,10402
607181,35
1075971,99
25183,35
25183,18
25183,10749
310593,35
310593,18
310593,10749
15624,18
15624,10749
44943,878
44943,28
94412,18
12085,35
12085,28
12085,80
698305,99
59296,35
59296,10749
13441,35
13441,18
423646,18
423646,80
158739,80
158739,18
158739,53
71311,18
314385,18
314385,10749
175555,35
175555,18
31867,28
31867,878
31867,53
31867,80
278236,18
248212,18
7274,18
419743,18
419743,10749
1095435,18
32588,35
32588,10751
32588,18
1143394,35
345911,27
14669,18
10838,27
10838,878
1308757,80
1308757,27
1308757,53
55779,27
55779,9648
342,35
342,18
92182,27
92182,9648
92182,18
84272,99
1452184,35
1452184,27
41475,99
44634,18
8869,28
8869,35
8869,27
8869,53
41602,28
41602,35
41602,18
41602,10749
41602,53
242606,53
242606,27
242606,18
512196,35
512196,27
512196,878
24461,18
24461,53
24461,10749
12576,18
12576,27
12576,53
12576,10752
50037,878
50037,27
50037,9648
1196264,16
1196264,12
1196264,14
457232,18
457232,36
28171,18
46469,18
46469,36
46469,10749
468620,99
1900,53
1900,18
1900,80
60308,18
444397,18
444397,9648
444397,53
1620,28
1620,53
1620,18
631714,99
337401,12
337401,14
337401,28
103332,35
103332,10749
103332,14
103332,18
8279,18
24438,35
24438,18
24438,10749
906270,18
617126,878
617126,12
84334,10402
84334,99
913792,99
913792,10402
913792,36
243094,18
51249,12
51249,18
51249,10751
798286,35
798286,12
798286,14
882844,99
882844,36
667869,18
1175942,16
1175942,10751
1175942,35
1175942,80
1175942,12
90873,99
90873,10402
12473,80
12473,18
12473,10402
84827,35
84827,99
15378,35
13007,99
13007,35
454619,10749
454619,35
1433719,53
1433719,80
1433719,28
3509,16
3509,878
3509,53
534344,10751
534344,10749
146644,53
146644,80
147441,12
147441,18
147441,28
49965,35
864873,53
864873,18
864873,27
309425,18
13958,99
22230,35
22230,10749
22230,878
408873,10749
408873,18
408873,80
4133,80
4133,18
331190,80
331190,18
331190,53
1235263,10749
1235263,35
72034,27
89873,99
89873,80
371859,18
371859,36
40855,99
365128,99
365128,12
365128,18
365128,10751
370567,16
370567,10751
370567,14
370567,35
370567,12
370567,9648
159044,99
485189,35
485189,18
485189,10749
645788,28
645788,53
218836,16
218836,35
218836,12
218836,10751
34036,18
34036,10749
34036,53
414960,18
283701,10749
283701,18
418437,18
418437,53
15675,99
15675,10402
13960,18
13960,35
13960,9648
343611,28
343611,18
343611,53
343611,80
136793,16
136793,12
136793,35
136793,10751
748783,10751
748783,35
748783,12
748783,16
1146556,35
1146556,10749
672582,27
672582,9648
565718,99
565718,10402
1925,18
1229893,35
1229893,18
292916,18
318954,28
318954,12
318954,18
244267,878
244267,18
9291,18
9291,35
9291,80
345912,35
429406,99
18094,99
18094,10402
20912,35
20912,18
47607,10749
47607,35
47607,18
9988,35
81581,99
81581,10751
45161,35
582303,18
1143319,35
1143319,10749
17610,35
17610,12
94996,18
94996,10749
73846,18
73846,35
858885,99
10024,18
18476,80
18476,18
18476,27
18476,9648
18476,53
868759,28
868759,35
868759,10749
933419,35
933419,18
1215918,53
1215918,18
1215918,9648
1215918,27
1215918,80
14448,18
14448,10749
1015634,14
1015634,35
259999,99
595586,18
526019,35
11845,10749
11845,18
11845,14
640,18
640,80
9036,12
9036,18
9036,10751
744114,18
744114,10749
958196,53
958196,18
84330,99
1117242,18
1117242,80
1117242,53
661348,99
276905,12
276905,16
276905,35
276905,10751
1948,28
1948,53
1948,80
642208,10749
642208,18
10052,53
10052,14
10052,9648
10052,27
10052,10749
10052,18
37314,28
37314,53
30124,35
30124,18
30124,10749
614930,16
614930,35
614930,28
614930,878
1245993,80
1245993,53
1245993,35
77663,28
77663,53
137563,99
137563,10402
16996,35
16996,14
16996,18
16996,10749
31822,35
31822,10749
115422,27
115422,53
136400,28
136400,35
136400,80
395938,28
395938,18
1019420,10749
1019420,35
1019420,14
300668,878
300668,27
51391,80
51391,99
50452,99
483435,35
483435,18
42749,18
446894,10751
446894,16
446894,12
446894,14
446894,35
9753,18
9753,53
119349,18
119349,10751
119349,10752
522478,10751
522478,35
522478,12
522478,16
376530,10751
376530,99
376530,12
48834,18
84323,18
84323,35
723072,27
26469,35
589591,99
14457,27
14457,9648
845781,28
845781,35
845781,14
100409,99
507086,12
507086,28
507086,878
39414,35
39414,18
319888,35
319888,18
319888,36
319888,12
33994,18
332996,18
385448,10751
385448,12
385448,14
385448,10749
385448,18
564713,99
319152,99
940139,18
12590,53
12590,27
12590,9648
1076101,18
513268,27
513268,53
513268,9648
160706,99
160706,10402
9681,12
9681,35
9681,18
9681,10749
35225,35
35225,80
2056,18
2056,35
37918,99
510388,35
510388,27
510388,53
14695,80
14695,18
45020,18
45020,10749
3132,28
3132,12
3132,35
3132,53
9815,18
401469,80
401469,53
401469,18
1019461,99
171769,18
1018,53
1018,18
1018,9648
56085,28
56085,35
922830,18
922830,10752
541577,99
613339,35
884184,27
884184,53
840889,27
292,35
292,99
292,10402
346687,12
881415,10749
881415,18
881415,878
881415,16
566076,10402
566076,18
566076,36
264660,18
264660,878
254,12
254,18
254,28
38210,35
38210,10749
315162,16
315162,12
315162,14
315162,35
315162,10751
228161,14
228161,35
228161,16
228161,878
228161,10751
4348,18
4348,10749
595743,18
595743,28
595743,53
10795,18
10795,53
10795,80
10795,9648
277479,37
277479,99
277479,10751
589049,18
589049,10749
1667,99
1667,10751
383208,35
383208,10749
693113,80
693113,9648
693113,53
693113,28
482321,16
482321,878
482321,10751
482321,35
184355,
262481,36
262481,35
262481,99
458253,10751
458253,16
458253,35
458253,12
744750,27
744750,9648
744750,53
787752,27
787752,53
460458,28
460458,27
460458,878
1149504,35
1149504,80
646683,27
646683,53
621949,10402
7517,28
7517,35
7517,80
33712,99
39816,18
39413,18
39413,35
8835,35
8835,10749
290512,18
290512,12
290512,10749
1108566,80
1108566,18
1108566,10749
209440,10749
209440,18
342521,28
342521,35
342521,80
609734,14
609734,10749
370755,18
370755,35
370755,10749
58043,18
58043,35
762968,35
762968,53
762968,10749
842356,99
51497,28
51497,53
51497,80
124461,35
8328,10402
8328,18
8328,10749
13120,35
13120,18
13120,10749
400650,14
400650,10751
400650,35
384673,99
653664,10749
653664,35
653664,10402
840111,18
840111,36
840111,10749
472805,18
260165,99
52451,12
52451,28
52451,53
82532,18
82532,35
891584,18
891584,10749
891584,10402
13493,35
13493,10751
13493,28
13493,12
656274,99
347841,12
347841,35
72190,28
72190,27
72190,878
72190,53
1410082,28
1410082,53
117263,28
117263,53
256231,35
256231,80
256231,28
1003083,18
579074,18
579074,10749
579074,10751
33870,18
33870,10749
717980,53
717980,80
717980,18
399579,28
399579,878
399579,12
14597,12
14597,18
14597,10751
567690,18
55890,80
55890,27
1781,99
11169,9648
11169,28
11169,18
11169,53
11169,80
1201725,99
1252,18
1252,53
1252,80
1252,10749
1034055,16
1034055,12
1034055,35
1034055,10751
390641,99
250225,18
250225,9648
250225,10749
339148,10749
13359,99
610596,99
610596,10402
43552,9648
43552,27
43552,53
16666,99
16666,10402
16666,10752
6795,878
6795,12
6795,10751
244403,10402
244403,18
244403,35
19995,28
19995,12
19995,14
19995,878
5717,18
1022789,16
1022789,12
1022789,35
1022789,10751
52653,53
61814,18
774343,18
774343,10749
652722,10749
652722,53
763144,18
763144,36
763144,10752
124071,99
12700,27
13163,35
13163,10749
1093237,10402
1093237,53
1093237,18
110398,18
110398,36
10756,53
10756,14
10756,35
10756,10751
10756,9648
98349,18
98349,35
98349,10749
521034,10751
521034,14
521034,18
346672,14
346672,28
346672,53
346672,878
346672,27
330947,10749
330947,18
1433,14
1433,18
1433,27
1433,53
17043,10751
17043,12
17043,35
17043,28
26607,99
9895,35
9895,10749
9895,53
29078,18
26191,18
309809,12
309809,16
309809,14
309809,10751
167502,99
167502,16
377154,18
117525,99
10934,10749
10934,35
9270,18
9270,9648
319337,36
319337,18
10077,53
10077,878
10077,12
10077,28
848538,28
848538,12
848538,35
848538,53
505225,18
505225,53
218206,53
60237,99
47952,35
47952,10752
614917,18
614917,36
96721,18
96721,28
376234,99
336808,18
336808,12
447404,28
447404,12
447404,14
63843,35
63843,18
63843,10749
620725,35
50014,18
11826,80
11826,53
11826,18
10878,35
10878,80
10878,10749
55879,35
55879,18
55879,10749
55879,53
1275248,35
1275248,18
1093231,10749
1093231,35
974635,35
974635,10749
974635,80
3510,18
1020776,10402
577242,12
577242,14
577242,35
986175,35
986175,18
37707,27
37707,878
490005,35
1362454,36
1362454,18
330457,10751
330457,16
330457,12
330457,35
330457,14
1004677,99
13991,35
292531,99
798659,35
57383,35
57383,18
370978,35
370978,10749
7547,18
7547,10749
5492,28
5492,53
5492,80
69892,53
201,878
201,28
201,12
201,53
791,27
791,9648
439015,27
439015,9648
439015,53
448776,18
448776,28
448776,80
460316,35
61113,35
61113,10749
785084,18
658760,10749
658760,35
879805,99
879805,10402
468284,18
468284,80
311291,18
311291,10749
1115030,35
13200,18
13200,53
128133,18
498919,35
112456,18
112456,28
467660,27
467660,53
8847,99
8847,10752
511972,99
1858,12
1858,878
1858,28
680860,35
680860,10749
1084221,28
1084221,36
1084221,18
373476,18
373476,9648
373476,53
14414,18
14414,10402
492188,18
178290,99
178290,10402
57106,18
54897,18
58446,18
58446,10749
1360,18
1360,10749
745993,18
102860,18
301351,18
301351,10402
301351,10749
301351,35
998783,35
302243,
239573,35
43347,18
43347,35
43347,10749
399178,18
399178,36
399178,10752
1217690,18
821890,35
821890,18
821890,10749
853588,53
649609,35
649609,14
649609,27
34647,14
34647,18
15689,35
15689,28
15689,27
15689,878
277710,18
277710,53
716283,27
716283,28
1216191,27
1216191,9648
38117,10749
38117,14
38117,18
202139,99
1070449,99
72087,18
675480,35
790462,878
790462,53
524247,53
4513,27
4513,53
280092,27
280092,53
26468,35
13998,35
13998,18
384680,18
384680,37
384680,36
384680,12
42151,80
42151,18
426410,10402
426410,99
929230,35
929230,27
63287,18
57409,99
1260944,18
1260944,878
1260944,9648
22105,18
22105,27
22105,53
22105,9648
895744,27
895744,35
895744,10402
1058303,35
1058303,80
1058303,9648
435129,16
435129,10752
435129,18
435129,10751
292977,
56891,36
56891,10402
56891,99
429645,28
429645,10749
440161,37
440161,18
440161,35
121677,53
939514,35
939514,18
939514,10749
81188,16
81188,10751
81188,14
8390,35
8390,10749
414030,18
414030,99
78307,18
890402,99
168051,99
94365,27
51409,18
819876,878
819876,27
9993,18
9993,80
653601,18
457435,36
457435,35
32985,12
32985,14
32985,28
953,10751
953,16
953,12
953,35
390295,99
390295,10402
397837,18
397837,14
465086,27
465086,9648
1265,12
1265,18
1265,10751
47924,35
47924,99
515789,16
515789,35
515789,10751
10139,36
10139,18
18320,18
18320,36
18320,10749
76203,18
76203,36
37332,99
916524,18
354861,35
204922,53
204922,9648
55177,35
55177,10749
1290159,53
1290159,10752
58574,12
58574,28
58574,80
58574,9648
12818,35
12818,10749
31723,35
31723,18
834,14
834,28
834,53
417261,10749
417261,18
47226,18
418680,10751
418680,36
418680,18
187978,99
187978,36
367153,18
367153,37
82507,27
82507,53
82507,9648
38033,27
38033,53
716920,35
693827,80
693827,18
693827,53
24063,35
24063,18
24063,53
320846,27
320846,878
320846,35
139998,35
139998,18
111473,18
111473,36
111473,10749
8368,18
8368,10749
315205,14
315205,27
315205,9648
315205,18
20352,10751
20352,35
20352,16
17606,18
17606,53
17606,9648
17606,10749
16730,35
16730,18
54105,35
54105,10749
10069,27
10069,14
10069,9648
10069,878
10069,53
1243381,18
1243381,36
1243381,28
944194,36
944194,18
944194,10752
14306,35
14306,10751
2017,28
2017,80
2017,18
2017,9648
2017,53
977770,53
977770,18
97989,53
97989,18
97989,80
364540,14
364540,35
364540,18
10996,10751
10996,12
10996,35
47471,18
47471,53
476070,99
1226578,80
1226578,27
1226578,53
374473,18
9513,35
9513,10751
9513,12
282035,14
282035,53
282035,28
282035,12
282035,27
41922,80
41922,53
41922,9648
805682,27
1293285,37
630689,35
630689,18
82654,27
82654,35
82654,10749
8270,80
8270,18
8270,53
308266,35
308266,80
308266,18
269100,99
849509,28
849509,53
179100,18
2268,12
2268,14
15801,28
15801,80
15801,18
1216571,10749
1216571,53
955916,28
955916,35
955916,80
13364,80
13364,99
30767,18
30767,27
30767,9648
30767,53
902135,
27205,28
27205,878
27205,12
295490,35
295490,18
9963,53
9963,18
9963,9648
75301,99
413138,28
413138,18
413138,878
10866,9648
10866,53
10866,18
316000,18
316000,10402
316000,36
505706,80
505706,53
505706,27
505706,35
19900,35
19900,10749
747,27
747,35
579144,
901511,99
901511,36
763152,35
763152,10749
821489,35
821489,53
821489,27
413644,10751
413644,16
413644,35
73303,35
73303,878
73303,27
9675,35
9675,18
9675,10749
214756,35
214756,14
261830,10402
332979,18
21946,53
21118,35
21118,10749
72711,99
1181107,10751
1181107,14
1181107,18
1181107,12
1181107,16
82682,80
82682,18
82682,28
82682,53
37799,18
546724,27
546724,53
17003,18
579125,18
579125,35
1228230,99
1228230,9648
1228230,36
53244,35
53244,18
869612,18
869612,80
869612,9648
869612,53
493483,18
76108,12
76108,28
76108,14
50221,99
62835,28
62835,53
62835,80
62835,18
499152,18
583406,18
583406,36
30250,35
30250,18
30250,14
30250,878
212849,99
85821,18
28868,35
28868,18
28868,53
351242,35
351242,18
12698,99
12698,10770
12698,36
12698,10752
288951,
75956,10751
75956,18
1101582,10751
1101582,35
465136,10749
465136,14
153329,53
15555,18
45321,35
45321,18
335778,28
335778,12
335778,18
335778,14
43959,10751
43959,18
121,12
121,14
121,28
419880,10752
419880,18
419880,99
759175,28
759175,14
198663,28
198663,9648
198663,878
198663,53
1215020,53
1215020,9648
1143336,36
1143336,99
528402,18
1358407,99
1358407,27
1358407,12
1358407,9648
762888,35
762888,10749
689700,80
689700,28
689700,18
526050,35
526050,14
526050,10749
429662,18
429662,36
110428,18
110428,36
6443,35
6443,18
731738,28
731738,35
7304,28
7304,80
7304,18
7304,53
1252309,10749
1252309,18
155,18
155,28
155,80
155,53
317930,28
317930,35
1155828,18
172385,16
172385,12
172385,35
172385,10751
122473,28
122473,10752
12454,18
82693,18
82693,35
82693,10749
62106,99
324314,99
776660,16
776660,14
404518,99
404518,10402
237,18
237,53
237,80
237,10749
621870,28
621870,12
621870,35
621870,14
253460,28
375950,18
375950,35
232672,35
232672,10749
9534,35
9534,53
211110,99
1327649,35
17710,16
17710,35
17710,10751
17710,12
17710,18
17710,53
23478,18
23478,35
23478,10749
676,10752
676,10749
676,36
676,28
399170,35
399170,80
399170,28
399170,18
859324,99
333675,12
333675,35
333675,80
333675,53
288036,35
288036,10749
714676,53
714676,18
9792,27
9792,53
113362,10752
113362,99
113362,36
67373,18
67373,28
67373,53
20668,35
20668,18
20668,10402
690179,9648
690179,18
157354,18
93084,80
93084,18
93084,27
11217,35
11217,27
11217,9648
11217,53
400160,10751
400160,35
400160,12
400160,16
13387,28
13387,53
13387,80
462181,35
462181,18
462181,10749
1242831,10749
411741,35
411741,18
10913,35
10913,80
10913,18
10913,10749
58646,35
58646,10749
339877,16
339877,18
339877,9648
339877,36
58428,27
58428,53
425704,99
376534,99
184341,18
8456,18
8456,28
820609,27
820609,878
44990,35
44990,10749
534039,18
534039,10749
104431,18
502137,99
713364,27
713364,9648
713364,53
48988,35
48988,10749
14845,35
14845,10749
936075,10402
936075,18
936075,36
73963,27
19554,18
19554,10749
47115,18
843846,37
843846,18
14276,99
74684,12
74684,18
739413,878
739413,53
97609,35
97609,10749
603692,28
603692,53
603692,80
388,80
388,18
388,53
84354,35
84354,18
35791,28
35791,12
35791,27
35791,878
418682,99
45269,18
45269,36
404368,10751
404368,16
404368,35
404368,12
464021,28
464021,18
464021,80
164558,99
164558,10402
13132,18
13132,10749
159012,80
159012,99
1422004,80
1422004,35
1422004,53
38747,99
9966,9648
9966,53
9966,27
30301,18
30301,10749
30301,53
339419,18
339419,10749
944401,28
944401,18
944401,80
19582,35
255533,35
255533,18
57586,99
57586,12
46883,18
46883,10749
65869,53
65869,10749
257407,99
166456,99
35199,99
109417,10402
109417,18
763147,18
52323,18
11442,27
11442,53
1262740,80
1262740,53
1262740,878
23423,28
23423,35
23423,80
133741,99
273045,18
931461,35
373546,18
15474,18
31101,18
31101,10752
656663,35
656663,99
656663,28
128450,10751
180314,99
800787,18
800787,35
4643,28
4643,18
370414,99
1197306,28
1197306,80
1197306,53
174349,99
10229,18
10229,10749
244566,10749
244566,35
244566,27
665896,80
665896,18
665896,53
1222326,
14273,99
43947,53
43947,80
43947,27
9298,35
345317,36
345317,18
341735,18
341735,10749
341735,35
22164,28
22164,80
22164,53
22164,18
252969,18
252969,80
123242,35
64689,80
64689,53
76548,99
76548,35
7445,18
7445,53
