id_themoviedb,id_imdb,title,original_title,description,dt_launch,original_language,media_type,poster_url,popularity,vote_average,vote_count,adult
4046,tt0160904,Spooks,Spooks,,2002-05-13,en,tv,https://image.tmdb.org/t/p/w500/5kODxCYihuM49oQWke6GfHdsRT6.jpg,14.8463,7.7,135,False
21220,tt0178132,Don Matteo,Don Matteo,Don Matteo é um padre católico completamente comum com uma habilidade extraordinária para ler as pessoas e resolver crimes. Ele é um pároco que nunca conheceu uma pessoa injustamente acusada que ele não queria ajudar.,2000-01-07,it,tv,https://image.tmdb.org/t/p/w500/5fYNPrAAG6CC4vBDxHkHoVCf9ga.jpg,7.8446,6.288,66,False
594,tt0199421,Higher Ground,Higher Ground,,2000-01-14,en,tv,https://image.tmdb.org/t/p/w500/6sDziyxR3RDirGVVrGP1nSXxbtE.jpg,3.5911,8.1,13,False
2407,tt0204993,Gangues da Noite,Dark Angel,"A história se passa na cidade de Seattle, em pleno século XXI, durante uma grave recessão na economia americana, causada por um ataque terrorista onde Max Guevara, um ser humano modificado geneticamente em laboratório, é perseguida pelos Estados Unidos após escapar de uma base militar. Logan Cale, um jornalista que luta contra a corrupção e o governo, ajuda Max em sua fuga em troca de serviços, mas com o passar do tempo, eles acabam se apaixonando. Porém, encontram muitas dificuldades para conseguir manter esse relacionamento complexo em paralelo com suas buscas pessoais, já que enquanto Logan quer combater as injustiças da sociedade, Max tenta achar seus 'irmãos' e se manter longe de Manticore, instituição secreta do governo dos E.U.A. que a criou junto com os outros transgênicos com o intuito de conceber o soldado perfeito.",2000-10-03,en,tv,https://image.tmdb.org/t/p/w500/j67SlN7bsDokENZLjrrbP5AKZFg.jpg,7.566,7.537,467,False
89,tt0205700,Titus,Titus,,2000-03-20,en,tv,https://image.tmdb.org/t/p/w500/Ab7WWSBFSYbZVXORydeEaPltG9K.jpg,2.6524,6.988,43,False
5398,tt0206476,Cleopatra 2525,Cleopatra 2525,,2000-01-17,en,tv,https://image.tmdb.org/t/p/w500/atqiqIMfXzHpSmSlSjHwOW0E2Fm.jpg,1.2944,6.1,26,False
3200,tt0206511,Mano a Mana,Even Stevens,"Louis, um aluno desajeitado do sétimo ano, luta para se encaixar na escola e em sua família, aparentemente, perfeita. Ele provoca sua irmã mais velha, Ren, e frequentemente está envolvido em aventuras desastrosas, das quais seu melhor amigo, Alan, geralmente o salva.",2000-06-17,en,tv,https://image.tmdb.org/t/p/w500/28MeQeHD7JGZnC4zqQrTXFQrzME.jpg,3.5205,7.0,77,False
2,tt0210413,Clerks,Clerks,,2000-05-31,en,tv,https://image.tmdb.org/t/p/w500/xunXvzFlkf1GGgMkCySA9CCFumB.jpg,3.1009,7.1,111,False
2004,tt0212671,Malcolm,Malcolm in the Middle,"Malcolm é um garoto gênio precisa lidar com seus três irmãos, bem como com seus pais excêntricos.",2000-01-09,en,tv,https://image.tmdb.org/t/p/w500/rdxW4Lszm6qYB3qd2cexB8U8laW.jpg,30.8691,8.472,4597,False
2985,tt0213327,Andrômeda,Andromeda,"Depois que uma guerra deixa o universo em ruínas, o capitão do Andromeda Ascendant, Dylan Hunt, e seus tripulantes se esforçam para restaurar o governo que foi responsável por uma longa época de paz e prosperidade.",2000-10-02,en,tv,https://image.tmdb.org/t/p/w500/uAOyxeDiNwYU8GuOebU0FExh49C.jpg,8.9398,7.123,272,False
37864,tt0218787,Acredite se Quiser,Ripley's Believe It or Not!,Histórias estranhas e pessoas com talentos raros são destacados nesta série.,2000-01-12,en,tv,https://image.tmdb.org/t/p/w500/hp1a0UJTEy6Yy6e6CCXudXgSV59.jpg,0.9513,5.077,13,False
2568,tt0219446,Os Oblongs,The Oblongs,"Os Oblongs retrata as aventuras e desventuras de uma família que vive perto de um pântano poluído em Hill Valley. A poluição desse pântano é causada pelos dejetos de uma fábrica que fica no alto da colina. A dona dessa fábrica é a outra família retratada no desenho. As ironias nascidas desses dois pólos opostos são as principais tiradas do desenho. Ricos e pobres, belos e feios, patrões e empregados, perfeitos e deformados etc... O desenho é basicamente uma ironia a sociedade atual, com muitas tiradas de humor.",2001-04-01,en,tv,https://image.tmdb.org/t/p/w500/zHgUbiQnYhU7F4GSPv2yBU8GrRo.jpg,1.5186,7.3,65,False
12066,tt0220008,Robocop: Primeiras Diretrizes,Robocop: Prime Directives,"Delta City, considerado o 'Lugar Mais Seguro do Planeta' tornou-se uma cidade futurista de propriedade e operada pela OCP. RoboCop (Alex Murphy) começou a sentir o peso de sua idade. Murphy se vê quase obsoleto e deve lidar com o fato de que seu filho James Murphy é um executivo da OCP (sem saber que seu pai ainda está vivo). Além disso, o ex-sócio de Murphy, John Cable, voltou para a Delta City como seu novo Comandante de Segurança. Mas lentamente surgem novos inimigos e Murphy e Cable começam uma investigação sobre um misterioso vilão conhecido como Bone Machine, sem saber que eles estão chegando perigosamente perto de expor um grupo inescrupuloso de executivos da OCP conhecido como The Trust, onde James Murphy faz parte. Desesperado para impedir que seus planos sinistros sejam revelados, The Trust programa Murphy para matar John Cable.",2001-01-04,en,tv,https://image.tmdb.org/t/p/w500/yByZ5WAAzLTaCn6XoYz72r8GxBg.jpg,1.3682,5.476,21,False
3609,tt0220178,Young Americans,Young Americans,,2000-07-12,en,tv,https://image.tmdb.org/t/p/w500/566z1R102QJYVJ4t5eW0io5twia.jpg,1.7542,7.6,9,False
4735,tt0220238,O Homem Invisível,The Invisible Man,"Darien Fawkes é condenado a prisão perpétua e, a troco da sua liberdade, concorda em participar numa arriscada experiência governamental. A experiência consiste na implementação de uma glândula chamada Mercurial na base do crânio, que permite tornar-se invisível quando quer. Mas há efeitos secundários: as suas funções cerebrais são reduzidas, o que leva Darien à loucura. A única maneira de se salvar é continuar a colaborar com uma agência secreta do governo que lhe dará regularmente um anti-agente que reage contra os efeitos do implante.",2000-06-09,en,tv,https://image.tmdb.org/t/p/w500/r2xvhDRpsQ8Oq3FlihPGDsND6vg.jpg,4.518,7.0,52,False
4162,tt0220906,Jack of All Trades,Jack of All Trades,,2000-01-22,en,tv,https://image.tmdb.org/t/p/w500/cVzAKWY9qqfukr7zhTZ0cWfKt9g.jpg,3.3381,7.5,28,False
3511,tt0221751,"God, the Devil and Bob","God, the Devil and Bob",,2000-03-09,en,tv,https://image.tmdb.org/t/p/w500/uSpUzhklRGKcBgeuDdAxsOuizCs.jpg,1.3874,7.5,21,False
10466,tt0231012,At Home with the Braithwaites,At Home with the Braithwaites,,2000-01-20,en,tv,https://image.tmdb.org/t/p/w500/7faubYsTpCM9IknYC45GF71vEa3.jpg,1.4516,6.8,11,False
8379,tt0233041,"Clifford, o Cão Gigante",Clifford the Big Red Dog,"Abram alas para Clifford, o Gigante Cão Vermelho, a animação da Scholastic baseada nos livros de Norman Bridwell. Cada episódio da série indicada ao Emmy traz duas histórias com uma ou mais das & uot;GRANDES ideias do Clifford& uot;: dez lições de vida simples e práticas. Junte-se a Clifford e sua dona Emily Elizabeth enquanto eles brincam, trabalham juntos, respeitam os outros e se divertem!",2000-09-04,en,tv,https://image.tmdb.org/t/p/w500/tZLS8aT8Iqnbw8oMKIi1WHidCA1.jpg,3.449,6.6,80,False
354,tt0233084,My Hero,My Hero,,2000-02-04,en,tv,https://image.tmdb.org/t/p/w500/ultFCYTFjTudEsCrGLFr4Sugdbf.jpg,2.3811,6.5,30,False
869,tt0235137,Son of the Beach,Son of the Beach,,2000-03-14,en,tv,https://image.tmdb.org/t/p/w500/ssFB61XwVABxRZ0vcBHruqpK45Z.jpg,6.0299,6.638,29,False
1760,tt0235911,Ginger,As Told by Ginger,"O desenho animado acompanha a vida da pré-adolescente Ginger Foutley com seus amigos, enquanto tentam se encaixar na vida social na escola e evitar situações embaraçosas.",2000-10-25,en,tv,https://image.tmdb.org/t/p/w500/6Kd09yYpf2qEYusPB9rtsidMnJu.jpg,12.1268,6.634,86,False
79,tt0235917,"Dora, a Aventureira",Dora the Explorer,"Dora, a Aventureira é uma série de TV de animação educacional americana criada por Chris Gifford, Valerie Walsh e Eric Weiner. Dora the Explorer tornou-se uma série regular em 2000. O show é realizado na rede de televisão a cabo da Nickelodeon, incluindo o canal associado  Nick Jr.",2000-08-14,en,tv,https://image.tmdb.org/t/p/w500/tP2Wv3y1cBQRLiTqhMvc28d54Tb.jpg,15.0577,6.229,323,False
4630,tt0235918,Os Padrinhos Mágicos,The Fairly OddParents,"As interessantes aventuras de um menino de dez anos e seus padrinhos com poderes especiais. Juntos, o grupo provoca um caos mágico.",2001-03-30,en,tv,https://image.tmdb.org/t/p/w500/kyChA2gNT2TH76RuKAj0ysNA2Ag.jpg,20.6748,7.577,1046,False
3793,tt0235923,Invasor Zim,Invader ZIM,"O Invasor Zim é um soldado alienígena excêntrico do planeta Irk. Ele foi banido do Império Irken depois de quase destruir seu planeta natal em uma missão inicial. Depois de implorar a seus superiores, os Todo-Poderosos Altíssimos Vermelho e Roxo, por outra chance, eles decidem se livrar dele de uma vez por todas. Eles o induzem a ir em uma 'missão secreta' a um planeta obscuro na extremidade do universo, um planeta com o nome improvável de Terra, na esperança de que ele morra ao longo do caminho. Mas o truque deles sai pela culatra quando Zim chega em segurança à Terra e começa sua conquista sempre tão sutil. Ele se disfarça de estudante, e agora a única pessoa que pode detê-lo é um garoto - Dib, um pesquisador paranormal um tanto insano, que vê diretamente o disfarce de Zim e tem a intenção de interromper seu reinado de 'terror'. O único problema é que nenhum deles é muito bom em parar o outro.",2001-03-30,en,tv,https://image.tmdb.org/t/p/w500/h9T3oTwclpHP13BeutA7wQjEC4r.jpg,3.1466,8.5,427,False
2719,tt0237123,Coupling,Coupling,"O cotidiano de seis amigos, de mais ou menos trinta anos de idade, tentando se manter dentro e fora dos seus relacionamentos amorosos.",2000-05-12,en,tv,https://image.tmdb.org/t/p/w500/sGXTdRNmpp7BUArum8AGaYMKPPi.jpg,3.9175,7.934,304,False
3288,tt0237987,A Turma do Fim de Semana,The Weekenders,Quatro amigos do sul da Califórnia vivem um fim de semana perfeito.,2000-02-26,en,tv,https://image.tmdb.org/t/p/w500/AmxEc2K4KfrPoH5VPAArJ1WdFHN.jpg,2.4395,7.966,29,False
4586,tt0238784,"Gilmore Girls: Tal Mãe, Tal Filha",Gilmore Girls,"Em uma pequena cidade que mistura sonhadores, artistas e pessoas comuns, este drama multigeracional sobre família e amizade gira em torno da relação de Lorelai Gilmore e sua filha, Rory.",2000-10-05,en,tv,https://image.tmdb.org/t/p/w500/2PSVoTWWqJpUEkKcYsUwT1Yc0OV.jpg,38.6266,7.9,1134,False
2215,tt0238793,Monarch of the Glen,Monarch of the Glen,,2000-02-27,en,tv,https://image.tmdb.org/t/p/w500/jeMhROvJWKTQuwSip5z5RsNPyfU.jpg,4.8556,7.571,21,False
14658,tt0239195,Survivor,Survivor,,2000-05-31,en,tv,https://image.tmdb.org/t/p/w500/1usR1nanbDvnc0LJlWd5TOylT9M.jpg,16.1797,7.331,406,False
4417,tt0241088,Da Ali G Show,Da Ali G Show,,2000-03-30,en,tv,https://image.tmdb.org/t/p/w500/lHexYsGWvodXXRn7PXy2ii1MV8z.jpg,1.8507,6.895,138,False
5080,tt0241383,Doctors,Doctors,"Doctors é uma novela britânica para a televisão, transmitida pela primeira vez no Reino Unido na BBC One em 27 de Março de 2000.   Situado na fictícia cidade Midlands de Letherbridge, próxima a cidade de Birmingham, a novela conta a história dos funcionários e suas famílias de um consultório médico.",2000-03-27,en,tv,https://image.tmdb.org/t/p/w500/bhEHvxUd5zuySUGhNFngkC4NacQ.jpg,4.2452,4.8,42,False
11191,tt0242210,Turminha da Sala 402,The Kids from Room 402,A série é focada principalmente em um grupo de alunos do ensino fundamental e sua professora Graves. Cada episódio geralmente termina com uma moral ou lição fundamentada resultante dos aprendizados.,2000-08-29,en,tv,https://image.tmdb.org/t/p/w500/hrhvKp7A3WSsJ7JRInL0z1IhIqV.jpg,1.6632,7.4,31,False
14651,tt0242949,The Tick,The Tick,"Um super-herói cujo forte não é a inteligência é o astro de “The Tick', série cômica produzida em 2001 pela Sony. O personagem é baseado numa HQ, que já havia sido adaptada como animação e até mesmo exibida pela Fox Kids. Agora em versão carne e osso, o atrapalhado (na melhor das hipóteses) Tick combate o mal com a ajuda de figuras não menos extravagantes. O piloto da série conta com a participação de Christopher Lloyd, o Dr. Brown da cultuada série cinematográfica 'De Volta Para o Futuro'.",2001-11-08,en,tv,https://image.tmdb.org/t/p/w500/oy2Wr3XtH0UybnnQPjJUjU5Jsyf.jpg,1.6469,7.25,94,False
5715,tt0243069,The Lone Gunmen,The Lone Gunmen,,2001-03-04,en,tv,https://image.tmdb.org/t/p/w500/3vTu54RlPi0y3AzzUaGeqNmsFs3.jpg,2.4865,6.7,89,False
2581,tt0243714,"Lock, Stock...","Lock, Stock...",,2000-05-29,en,tv,https://image.tmdb.org/t/p/w500/hLKrGfhq3q1skcE0AYqbEq8EYjV.jpg,1.1427,5.8,12,False
314,tt0244365,Jornada nas Estrelas: Enterprise,Star Trek: Enterprise,"Enterprise é a quinta série televisiva com atores reais situada no universo de Jornada nas Estrelas. Criada por Rick Berman e Brannon Braga e baseada na clássica série de Jornada nas Estrelas de 1966 (e nas outras séries seguintes) de Gene Roddenberry, Enterprise foi uma prequel que se passava um século antes da época de Kirk e Spock. A série mostrava as viagens da primeira nave estelar Enterprise e os primeiros passos da humanidade na fronteira final.",2001-09-26,en,tv,https://image.tmdb.org/t/p/w500/tsbBTABtNgu0ycsFpnIhiQ5woOM.jpg,17.4363,7.552,868,False
262657,tt0245612,Kureyon Shin-chan,Kureyon Shin-chan,,2006-08-21,en,tv,https://image.tmdb.org/t/p/w500/m4lklbc3fzGhTe8IxhVQ1JFV8et.jpg,1.4859,8.3,19,False
11415,tt0246395,Trigger Happy TV,Trigger Happy TV,,2000-01-14,en,tv,https://image.tmdb.org/t/p/w500/jTxlVydhgzBpcuMciNaf1Qak7mR.jpg,0.9279,7.3,25,False
127,tt0247081,Boston Public,Boston Public,"A história é ambientada no Colégio Winslow, uma escola fictícia, em Boston. O diretor do colégio, Steven Harper é o chefe de uma equipe de professores que têm de lidar com alunos com todos os tipos de problemas, tanto na escola como em casa. Vários membros do corpo docente têm que tomar uma abordagem bastante diferente com cada aluno, e ao mesmo tempo tentando manter a sanidade em meio a tantas adversidades.",2000-10-23,en,tv,https://image.tmdb.org/t/p/w500/yUEMfetlqwab7mOzrZIoAOGwfKi.jpg,5.5414,7.6,46,False
1431,tt0247082,CSI: Investigação Criminal,CSI: Crime Scene Investigation,"Um dedicado grupo de investigadores forenses em um laboratório criminal de Las Vegas se empenha para resolver crimes quase sempre macabros. Trabalhando no turno da noite está o supervisor D.B. Russell, um verdadeiro Sherlock Holmes que devora livros de mistério e assassinatos. Os integrantes da equipe de Russell incluem Catherine Willows, Nick Stokes, Sara Sidle, Greg Sanders e Morgan Brody. O time trabalha de perto com o capitão Jim Brass, um detetive experiente. Entre os chefes anteriores do grupo estão Gus Grissom e o Dr. Raymond Langston.",2000-10-06,en,tv,https://image.tmdb.org/t/p/w500/1OOXYxrLLupCiUP78fDVGwaq0As.jpg,74.2789,7.636,1306,False
396,tt0247087,The District,The District,,2000-10-07,en,tv,https://image.tmdb.org/t/p/w500/hnd8bGqWZhtEdCwDf5YXdIDaJei.jpg,5.1965,6.8,19,False
1926,tt0247091,"Ed, o Advogado do Boliche",Ed,"Ed é um advogado bem sucedido em Nova Iorque, que ao descobrir que sua esposa o está traindo resolve retornar a sua cidade natal, Stuckyville. Lá ele reencontra Carol, sua paixão não correspondida da adolescência. O sentimento por ela e a vontade de se reencontrar como ser humano o faz comprar o antigo Boliche da cidade, onde além de comandar o negocio irá praticar advocacia. Mas nada é tão fácil quanto parece.",2000-10-08,en,tv,https://image.tmdb.org/t/p/w500/dkbqibIYSx2wtQRCF37O5Vnnjx8.jpg,3.9703,7.7,49,False
11101,tt0247095,FreakyLinks,FreakyLinks,,2000-10-06,en,tv,https://image.tmdb.org/t/p/w500/wZrHBJhHk7wQTRX3Ng0ejIiiwgt.jpg,1.5567,6.2,7,False
2398,tt0247102,Girlfriends,Girlfriends,,2000-09-11,en,tv,https://image.tmdb.org/t/p/w500/buFnsyWEg4pPR7dco5Vbsm6HCIY.jpg,9.9928,7.2,39,False
2027,tt0247119,Histórias Misteriosas,Mysterious Ways,"O professor de antropologia Declan Dunn foi soterrado por uma avalanche e, de alguma forma, saiu vivo. Agora ele pesquisa as razões por trás de milagres, com a ajuda de suas amigas, a psiquiatra Dra. Peggy Fowler e a estudante Miranda Feigelsteen.",2000-07-24,en,tv,https://image.tmdb.org/t/p/w500/hyt3CECCEmCyyY42ZmEzasMXyfL.jpg,1.6398,8.0,15,False
4531,tt0247120,Visões Noturnas,Night Visions,"Os episódios representam um mergulho nos inexplicáveis mistérios da humanidade, abordando, principalmente, casos sobrenaturais relacionados aos medos e dramas psicológicos do ser humano, confrontando as torturas desconhecidas da mente, em seu eterno conflito entre a razão e a insanidade, explorando muito mais as sensações de calafrios do que expondo sangue e violência gratuitos.",2001-07-12,en,tv,https://image.tmdb.org/t/p/w500/4P4Eb3kM80TittTu0dPNK9OdgMX.jpg,2.4914,7.194,31,False
4599,tt0247144,"Yes, Dear","Yes, Dear",,2000-10-02,en,tv,https://image.tmdb.org/t/p/w500/bEcwkwonvM9OSnfYFtOmhRFHuoZ.jpg,3.8108,6.625,40,False
1487,tt0247729,Super Choque,Static Shock,"Virgil é um jovem esperto, inteligente, atlético, vivaz e muito bem-humorado. Ele foi exposto acidentalmente a um gás desconhecido. Ele ganhou superpoderes eletrostáticos, e os usou para tornar-se um super-herói chamado Super Choque.",2000-09-23,en,tv,https://image.tmdb.org/t/p/w500/CAzxjYTUQoq2jeUnn0z6BugdIP.jpg,7.2706,8.054,214,False
668,tt0247827,X-Men: Evolution,X-Men: Evolution,"Com base nos quadrinhos populares da Marvel, esta maravilhosa história sobre amadurecimento acompanha adolescentes aparentemente “normais” que podem lançar raios ópticos, levitar objetos e desaparecer à vontade enquanto tentam tirar notas boas na escola.",2000-11-04,en,tv,https://image.tmdb.org/t/p/w500/At5aZIKkN8zHTAXOnQR9D3b7usW.jpg,6.8005,7.974,508,False
1274,tt0248654,A Sete Palmos,Six Feet Under,"Um olhar tragi-cômico sobre os membros de uma família disfuncional que gerencia uma Casa Funerária. Quando o filho pródigo, Nate, não retorna à casa para as comemorações de final de ano, a família deve aprender a lidar com o próprio luto, enquanto decide como seguir em frente com o negócio da família.",2001-06-03,en,tv,https://image.tmdb.org/t/p/w500/tCINwrX1zmbOKjtjyRj0vRG8p45.jpg,11.8427,8.1,1020,False
2805,tt0248655,Soul Food,Soul Food,,2000-06-28,en,tv,https://image.tmdb.org/t/p/w500/pHfIP0C5F0Vh5th9ru3mxhC0Zqc.jpg,1.8656,7.0,13,False
31684,tt0249326,Voyage of the Unicorn,Voyage of the Unicorn,,2001-03-02,en,tv,https://image.tmdb.org/t/p/w500/q2ysO8dYGrDwOIdZR8Gh3Xnmywr.jpg,0.9519,5.6,6,False
10160,tt0251497,Big Brother,Big Brother,,2000-07-05,en,tv,https://image.tmdb.org/t/p/w500/q2TMOpJITXP2sHd6CrBmO7FvYk1.jpg,13.2446,5.0,250,False
4544,tt0252019,Strong Medicine,Strong Medicine,A vida dos funcionários da clínica de saúde feminina de um hospital fictício na Filadélfia.,2000-07-23,en,tv,https://image.tmdb.org/t/p/w500/SxrWagwCtPrlI6K50fRl81Omxk.jpg,12.4008,7.1,13,False
4731,tt0255734,Grounded for Life,Grounded for Life,"Grounded for Life é uma comédia que mostra o dia-a-dia da família católica de origem irlandesa e Italiana, Finnerty, formada pelo jovem casal Sean e Claudia, que, enquanto tentam criar três filhos, se dividem entre as responsabilidades familiares e seus desejos de se divertir.",2001-01-10,en,tv,https://image.tmdb.org/t/p/w500/sbcNGnpZsvZUuyHlGZ5LBbaEH6m.jpg,4.8582,6.855,93,False
11366,tt0257295,Big Brother,Big Brother,,2000-07-18,en,tv,https://image.tmdb.org/t/p/w500/cx0YldpEMh1EBpwwdgY1Awcg6ty.jpg,8.7599,4.274,62,False
643,tt0257315,My Family,My Family,,2000-09-19,en,tv,https://image.tmdb.org/t/p/w500/yjZIAhfqJoXLyWVFNzoTxOdNDDA.jpg,4.1529,7.0,66,False
240,tt0259141,As Aventuras de Jackie Chan,Jackie Chan Adventures,"A série segue as aventuras de Jackie Chan e sua sobrinha de 11 anos, Jade, enquanto lutam contra a misteriosa organização Mão Negra em busca de talismãs mágicos.",2000-09-09,en,tv,https://image.tmdb.org/t/p/w500/6pgXH2URaChoJ1VXz9KFIa9Gmvt.jpg,9.4995,8.169,843,False
4860,tt0259733,Waking the Dead,Waking the Dead,,2001-06-18,en,tv,https://image.tmdb.org/t/p/w500/pthoQb9tOrM0gi43ZER4cOKgm8D.jpg,11.3968,7.2,41,False
3744,tt0260602,Buzz Lightyear do Comando Estelar,Buzz Lightyear of Star Command,"Buzz Lightyear do Comando Estelar é uma série animada americana de ficção científica/aventura/comédia produzida pela Walt Disney Television Animation. A série foi ao ar originalmente na UPN e ABC de outubro de 2000 a janeiro de 2001 como parte do bloco de programação One Saturday Morning da Disney. Segue as aventuras do guarda espacial Buzz Lightyear, que apareceu pela primeira vez no filme Toy Story como uma figura de ação e um dos protagonistas do filme.",2000-10-02,en,tv,https://image.tmdb.org/t/p/w500/aBPmlZD0iy3XmvzkPR8nlr4AOWZ.jpg,4.5982,6.6,67,False
19077,tt0260615,A Saga da Família Forsyte,The Forsyte Saga,,2002-04-07,en,tv,https://image.tmdb.org/t/p/w500/rvcdVpJjUMb086r6y9eR9YxTQVJ.jpg,2.4877,7.917,36,False
1477,tt0260653,Sheep na Cidade Grande,Sheep in the Big City,"Sheep, um carneiro fugitivo, enfrenta os problemas de uma grande cidade.",2000-11-04,en,tv,https://image.tmdb.org/t/p/w500/6momDtIYeYhtUCuiSxhRwwbvuTl.jpg,1.0428,6.6,43,False
4508,tt0260662,Projeto Zeta,The Zeta Project,"Projeto Zeta conta a história do sintozóide (um robô com forma humana), programado para ser uma unidade de infiltração para matar em nome do governo americano, porém ao abortar uma missão ele passa a ser perseguido pela NSA (Agência de Segurança Nacional, sigla em inglês), liderada pelo agente James Bennet, que o considera um traidor. Em meio à fuga, Zeta conhece Rosalie Rowen, uma adolescente órfã e delinqüente, que passa a ser sua melhor amiga, e ambos saem em busca de Eli Selig, arquiteto do “Projeto Zeta” e único que pode provar sua inocência.",2001-01-27,en,tv,https://image.tmdb.org/t/p/w500/sWHYFUB93tB4sm6ks38gfhyeTdN.jpg,2.6375,7.615,26,False
11693,tt0261492,Sheena,Sheena,,2000-10-07,en,tv,https://image.tmdb.org/t/p/w500/2qHOOG6ffKFqumWAosHoMuxmKxr.jpg,2.2148,5.3,27,False
903,tt0262150,Black Books,Black Books,,2000-09-29,en,tv,https://image.tmdb.org/t/p/w500/ckI73m4GOBEstI46n1aw4iY3Cys.jpg,5.9398,8.064,544,False
2902,tt0262985,Queer As Folk,Queer As Folk,"Humor ousado e emoção genuína compõem esta série original que gira em torno das vidas, amores, ambições, carreiras e amizades de um grupo de homens e mulheres gays que vivem na Avenida Liberty na contemporânea Pittsburgh, na Pennsylvania. O seriado oferece um olhar sem remorso sobre a vida urbana moderna de gays e lésbicas, ao mesmo tempo em que aborda as questões políticas e de saúde mais críticas que afetam a comunidade. Às vezes atrevido, às vezes sensível e sempre direto ao coração.",2000-12-03,en,tv,https://image.tmdb.org/t/p/w500/mmhL30PonbrrpEOQH5OdyUguyMg.jpg,4.8186,8.243,516,False
4546,tt0264235,Segura a Onda,Curb Your Enthusiasm,"Cada episódio mostra a vida de Larry David (que interpreta si mesmo) em casa, no trabalho e por toda a cidade Los Angeles, enquanto ele enfrenta situações desagradáveis com personalidades fictícias e da vida real. A série traz diversas celebridades que interpretam si mesmas ou algum personagem fictício, além de ter um elenco regular que conta com Jeff Garlin (como o gerente Jeff Greene) e Cheryl Hine (como a esposa Cheryl). Natural, sem misericórdia e autodepreciativo, a série traz a visão cômica de Larry David sobre a vida.",2000-10-15,en,tv,https://image.tmdb.org/t/p/w500/26KVsZ57O8dpxNTkT5MNezkA2D8.jpg,33.2451,8.0,828,False
1052,tt0264246,Fat Friends,Fat Friends,,2000-10-12,en,tv,https://image.tmdb.org/t/p/w500/3kinwzYngnYmaUGxD0TN2aMpLtJ.jpg,2.1684,7.7,6,False
1795,tt0264263,Jackass,Jackass,,2000-04-12,en,tv,https://image.tmdb.org/t/p/w500/q8O8ElquAya9SugLNH6N5TWNE4h.jpg,4.209,6.6,268,False
555,tt0268077,That's My Bush!,That's My Bush!,,2001-04-04,en,tv,https://image.tmdb.org/t/p/w500/lsj64zEKadkrHq0mia6LmKqHN1N.jpg,1.0461,6.646,24,False
6177,tt0268094,Special Unit 2,Special Unit 2,,2001-04-11,en,tv,https://image.tmdb.org/t/p/w500/hGc06r4JZlGOZFDs5yqPtTDj1vE.jpg,2.2674,7.4,23,False
15127,tt0268862,The Weakest Link,The Weakest Link,,2001-04-16,en,tv,https://image.tmdb.org/t/p/w500/qZcC7EdRWfKSxBnyhEc9kS2hPaj.jpg,0.8537,5.8,15,False
10615,tt0270118,Cheaters,Cheaters,,2000-10-21,en,tv,https://image.tmdb.org/t/p/w500/Ak2Hzk3qj5Vs6vVxyk1BwGm5ajq.jpg,3.9082,5.6,8,False
7404,tt0270792,The Mole,The Mole,,2001-01-09,en,tv,https://image.tmdb.org/t/p/w500/7F98PBKMt8OgJ180fqAsbceyt2J.jpg,1.7572,7.0,9,False
2467,tt0272388,O Point do Mickey,Disney's House of Mouse,"Mickey e Donald são os sócios da Casa do Rato Mickey. Mickey é o apresentador dos shows e faz de tudo para que nada saia errado, mas fica perdido se a equilibrada Minnie não está por perto. Mal humorado e seguro de si, Donald está sempre tentando ser a estrela do show, mas geralmente faz a maior bagunça. Amável, o desajeitado Pateta é o desengonçado maitrê, enquanto Margarida é a promotora de uma seleta lista de convidados. Outros personagens favoritos da Disney como Pluto, Max, Horácio, Clarabela e Huguinho, Zezinho e Luizinho também trabalham no clube noturno.",2001-01-13,en,tv,https://image.tmdb.org/t/p/w500/53HmzBwkr43NEewZp5wLNLDffKr.jpg,5.2076,7.389,72,False
1772,tt0272397,Kath & Kim,Kath & Kim,,2002-05-16,en,tv,https://image.tmdb.org/t/p/w500/mqjm2ZQ2U2bVsn76T3CKYru5e6t.jpg,2.1826,7.1,18,False
65,tt0272980,The Job,The Job,,2001-03-14,en,tv,https://image.tmdb.org/t/p/w500/iDiiIBZCjdihpBoDKzVRhb7C9B.jpg,1.9207,6.61,59,False
3948,tt0273028,Undeclared,Undeclared,,2001-09-25,en,tv,https://image.tmdb.org/t/p/w500/cCCy0WYZvMxoz3LC2kyHX4Vy6eT.jpg,2.719,7.414,122,False
4575,tt0273366,Lizzie McGuire,Lizzie McGuire,As aventuras diárias de uma adolescente cujos pensamentos e emoções reais são expressos por seu alter ego animado e sarcástico.,2001-01-12,en,tv,https://image.tmdb.org/t/p/w500/3WiL6yy2R0A9Io2hkodoPTBMS7o.jpg,4.4104,7.199,332,False
2331,tt0273379,Phoenix Nights,Phoenix Nights,,2001-01-14,en,tv,https://image.tmdb.org/t/p/w500/jZcUdxCsd53o3Npp53wD9hfOZCh.jpg,1.4621,7.811,45,False
